timestamp,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z
1403638539.027830,-0.128341,0.106517,-0.024835,-0.015022,0.004744,0.041689,0.555856,-0.075218,-0.826222,-0.052190
1403638539.127830,-0.130595,0.107790,-0.017422,-0.025242,0.019647,0.105593,0.565541,-0.076484,-0.819542,-0.051624
1403638539.227830,-0.134269,0.110203,-0.003195,-0.035710,0.030945,0.191639,0.572539,-0.075784,-0.814769,-0.051068
1403638539.277829,-0.136833,0.112040,0.007180,-0.033102,0.039198,0.225565,0.574160,-0.075491,-0.813667,-0.050888
1403638539.427830,-0.144403,0.119243,0.049916,-0.035597,0.060425,0.336565,0.571876,-0.074286,-0.815456,-0.049747
1403638539.677830,-0.189972,0.141308,0.131100,-0.079888,0.094479,0.260508,0.568181,-0.071721,-0.818440,-0.046729
1403638539.977829,-0.223417,0.167739,0.173480,-0.146727,0.113192,0.116804,0.555610,-0.069687,-0.827337,-0.044267
1403638540.327830,-0.313626,0.199966,0.217730,-0.371652,0.154408,0.143338,0.551790,-0.066689,-0.830311,-0.040797
1403638540.927830,-0.610221,0.217073,0.269114,-0.544265,0.031471,0.069433,0.563786,0.035221,-0.825145,0.006158
1403638542.127830,-1.267182,-0.355422,0.425959,-0.518233,-0.609480,0.173437,0.558414,0.151788,-0.810132,0.093908
1403638543.027830,-1.618649,-0.995092,0.553240,-0.190093,-0.827939,0.284736,0.547734,0.246860,-0.783930,0.156531
1403638543.877830,-1.760054,-1.753432,0.670348,-0.166750,-0.997803,0.147236,0.531506,0.317333,-0.760703,0.195273
1403638544.527830,-1.850296,-2.371398,0.796575,-0.229215,-1.038254,0.040338,0.510198,0.360184,-0.742142,0.243290
1403638545.827830,-2.118822,-3.555959,0.781661,-0.207145,-0.954135,0.045589,0.494800,0.410257,-0.712348,0.281819
1403638546.527830,-2.222066,-4.050697,0.803331,-0.188615,-0.956855,-0.084868,0.459128,0.485664,-0.667435,0.328425
1403638547.377830,-2.316131,-4.894279,0.832684,-0.006238,-1.095819,-0.070469,0.456096,0.515272,-0.645888,0.330606
1403638548.327830,-2.183723,-5.831317,0.736122,0.234312,-1.209322,0.117964,0.439455,0.530971,-0.634325,0.350114
1403638549.177830,-1.972927,-6.898781,0.930247,0.289780,-1.289190,0.345234,0.415412,0.568001,-0.600274,0.380103
1403638550.027830,-1.848308,-7.890511,1.204256,0.145852,-1.386479,0.498953,0.409472,0.560341,-0.607448,0.386467
1403638550.927830,-1.805967,-9.494242,1.710127,-0.063079,-1.395180,0.384793,0.420584,0.544312,-0.599746,0.408825
1403638551.627830,-1.942410,-10.344677,1.941939,-0.403594,-0.896563,0.258584,0.429629,0.496963,-0.638795,0.400485
1403638552.577829,-2.583374,-10.899780,2.177043,-0.843504,-0.324663,0.224697,0.482555,0.423133,-0.677632,0.359046
1403638553.327830,-3.310842,-10.988313,2.228594,-0.951469,0.241538,0.014014,0.496329,0.435967,-0.657306,0.362683
1403638554.027830,-3.934601,-10.616411,2.397586,-0.643203,0.967057,0.243357,0.500719,0.449589,-0.651591,0.350114
1403638554.527830,-4.282689,-10.132953,2.486962,-0.521534,1.048069,0.045302,0.479920,0.467511,-0.666207,0.327534
1403638555.277829,-4.780246,-9.436933,2.640284,-0.601332,1.058211,0.018751,0.481782,0.434922,-0.686121,0.328583
1403638555.577829,-5.026702,-9.151459,2.661392,-0.660810,1.050060,-0.000069,0.486192,0.427949,-0.693858,0.314702
1403638556.477829,-5.631989,-8.479467,2.948111,-0.796011,0.747655,0.219554,0.460581,0.437316,-0.711763,0.300021
1403638557.077829,-6.184779,-8.310751,3.140245,-1.019964,0.494733,0.313015,0.464773,0.424571,-0.709412,0.316954
1403638557.677830,-6.805658,-8.049608,3.204894,-1.037170,0.462586,0.114128,0.480792,0.435788,-0.698252,0.302280
1403638558.227830,-7.373866,-7.699433,3.106172,-1.070763,0.466580,0.137471,0.464234,0.438147,-0.710028,0.297278
1403638558.977829,-8.237372,-7.501178,3.205605,-1.288213,-0.010433,0.172389,0.469463,0.426865,-0.711572,0.301758
1403638559.627830,-9.078183,-7.698719,3.199144,-1.162692,-0.101714,-0.201839,0.495898,0.435952,-0.691713,0.292513
1403638560.277829,-9.789059,-7.933295,3.158232,-1.045007,-0.277612,-0.259452,0.507868,0.377556,-0.726524,0.267749
1403638560.677830,-10.136528,-8.022004,3.020853,-0.891415,-0.159881,-0.380052,0.547700,0.271809,-0.759416,0.222330
1403638561.227830,-10.657952,-7.992967,2.927079,-0.716556,0.276409,0.020702,0.582524,0.156368,-0.780765,0.163161
1403638562.477829,-11.370065,-7.359009,2.789543,-0.363217,0.549881,0.018034,0.581569,0.098362,-0.803586,0.079691
1403638563.327830,-11.392902,-6.863133,2.800003,-0.022832,0.805386,-0.165193,0.593879,-0.080907,-0.800390,-0.011669
1403638564.177830,-11.123014,-6.022285,2.734174,0.590030,1.177738,-0.037075,0.599955,-0.080380,-0.795969,-0.005015
1403638564.727830,-10.647846,-5.327367,2.780345,0.981104,1.389297,0.031149,0.601428,-0.066577,-0.796130,0.005268
1403638565.077829,-10.267855,-4.786772,2.715328,1.138654,1.562314,-0.472371,0.601222,-0.072235,-0.795699,0.013287
1403638565.327830,-9.960236,-4.287728,2.564103,1.226293,1.743797,-0.635811,0.598622,-0.071195,-0.797778,0.011454
1403638565.527830,-9.728549,-3.942073,2.438174,1.290846,1.832688,-0.562753,0.600954,-0.068623,-0.796326,0.002933
1403638565.727830,-9.438035,-3.554945,2.338770,1.399321,1.861577,-0.408908,0.602632,-0.058815,-0.795650,-0.017774
1403638565.877830,-9.225599,-3.286757,2.283070,1.488642,1.822607,-0.287895,0.597415,-0.053994,-0.799604,-0.028509
1403638566.027830,-8.990750,-3.017334,2.228844,1.530125,1.758070,-0.355056,0.593844,-0.055326,-0.802087,-0.030705
1403638566.177830,-8.757038,-2.769183,2.159323,1.574458,1.693357,-0.496733,0.593363,-0.055653,-0.802442,-0.030191
1403638566.477829,-8.307870,-2.301410,1.972250,1.536790,1.565570,-0.685842,0.591606,-0.055212,-0.803836,-0.028334
1403638566.727830,-7.950828,-1.957462,1.782798,1.467177,1.449066,-0.829291,0.564917,-0.052017,-0.823123,-0.025129
1403638567.027830,-7.548411,-1.553807,1.525516,1.221000,1.360866,-0.867270,0.541812,-0.045434,-0.838939,-0.023591
1403638567.477829,-7.073613,-0.971029,1.112301,1.098528,1.211598,-0.939693,0.584154,-0.040107,-0.809939,-0.034024
1403638567.927830,-6.617392,-0.482203,0.790074,0.942922,0.988803,-0.557376,0.563675,-0.046325,-0.823782,-0.038818
1403638568.827830,-5.956662,0.205109,0.482554,0.538065,0.547151,-0.296645,0.557451,-0.044016,-0.827701,-0.047148
1403638570.627830,-5.668414,0.473386,0.269841,0.027638,0.018435,-0.358968,0.570607,-0.114387,-0.812933,-0.021481
1403638571.177830,-5.550500,0.652905,0.040495,0.422893,0.542960,-0.388580,0.577683,-0.231689,-0.776802,-0.095798
1403638571.827830,-5.237928,1.087135,-0.064557,0.658591,0.758716,-0.255153,0.550481,-0.283769,-0.768801,-0.159337
1403638572.527830,-4.735235,1.719017,-0.107859,0.799528,1.026296,-0.085956,0.500924,-0.399610,-0.728945,-0.240885
1403638573.177830,-4.298456,2.448463,-0.068944,0.536785,1.235271,0.054061,0.478435,-0.404173,-0.734442,-0.261416
