timestamp,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z
1403638539.027830,4.300123,-1.713818,0.601118,0.014516,0.008833,0.041199,-0.177486,0.792044,0.273397,0.516159
1403638539.127830,4.303458,-1.713573,0.608489,0.048287,-0.006282,0.105424,-0.182449,0.787245,0.269882,0.523566
1403638539.227830,4.310098,-1.714221,0.622715,0.079206,-0.016007,0.192014,-0.186312,0.783055,0.268907,0.528963
1403638539.277829,4.314793,-1.714856,0.633112,0.089762,-0.028065,0.226482,-0.187293,0.782039,0.268842,0.530153
1403638539.427830,4.331102,-1.719334,0.676056,0.119945,-0.050071,0.338799,-0.187387,0.783193,0.270671,0.527480
1403638539.677830,4.387359,-1.713344,0.757118,0.166678,-0.048814,0.264725,-0.190032,0.783270,0.274438,0.524466
1403638539.977829,4.422148,-1.688314,0.798216,0.179448,0.029028,0.120530,-0.188837,0.787299,0.280654,0.515503
1403638540.327830,4.475772,-1.613779,0.836608,0.279326,0.218127,0.137704,-0.183831,0.787078,0.283114,0.516296
1403638540.927830,4.605956,-1.316986,0.878678,0.183881,0.542712,0.045983,-0.216972,0.743757,0.372851,0.510615
1403638542.127830,4.683388,-0.560178,1.015602,-0.130704,0.786832,0.153417,-0.315079,0.684910,0.471035,0.457980
1403638543.027830,4.425294,0.126520,1.122189,-0.500592,0.688550,0.270640,-0.369396,0.622568,0.545393,0.422495
1403638543.877830,3.948156,0.736689,1.225581,-0.629401,0.781175,0.134761,-0.399416,0.572830,0.598943,0.391918
1403638544.527830,3.551112,1.216039,1.345953,-0.604536,0.851359,0.030291,-0.435286,0.538413,0.629264,0.353080
1403638545.827830,2.901884,2.186055,1.345963,-0.491225,0.760890,0.050921,-0.466192,0.489717,0.661814,0.323797
1403638546.527830,2.663987,2.591824,1.381712,-0.496073,0.738175,-0.059577,-0.494690,0.416151,0.712432,0.273024
1403638547.377830,2.121239,3.208414,1.462301,-0.741575,0.678772,-0.011789,-0.495711,0.382217,0.731162,0.271260
1403638548.327830,1.363609,3.756612,1.362651,-1.002283,0.610344,0.142901,-0.506630,0.365075,0.740769,0.247602
1403638549.177830,0.339226,4.357150,1.557755,-1.161872,0.676360,0.365252,-0.522290,0.319955,0.760949,0.214009
1403638550.027830,-0.471655,4.966391,1.866269,-1.092328,0.796786,0.520012,-0.532069,0.322525,0.754992,0.207041
1403638550.927830,-1.648571,5.989471,2.322375,-0.956490,0.995473,0.358184,-0.554629,0.324457,0.738341,0.204860
1403638551.627830,-2.142673,6.632461,2.516975,-0.347765,0.886096,0.206853,-0.549949,0.378696,0.712243,0.216461
1403638552.577829,-2.151195,7.525168,2.728974,0.359654,0.842094,0.173256,-0.535782,0.443086,0.662387,0.279025
1403638553.327830,-1.655880,8.104473,2.752069,0.938399,0.487188,-0.020053,-0.547623,0.417012,0.665823,0.287905
1403638554.027830,-0.858970,8.285002,2.928521,1.382544,-0.280729,0.273849,-0.536729,0.407769,0.677765,0.293737
1403638554.527830,-0.247839,8.193972,3.055759,1.377675,-0.443038,0.137117,-0.506021,0.416172,0.702838,0.277062
1403638555.277829,0.639532,8.117045,3.308452,1.345572,-0.230794,0.212149,-0.499734,0.448986,0.693035,0.261497
1403638555.577829,0.933837,8.076149,3.353436,1.343858,-0.183068,0.232026,-0.489965,0.459744,0.687275,0.276083
1403638556.477829,1.733223,8.169282,3.604202,1.114594,0.325914,0.211864,-0.460670,0.465888,0.709515,0.259461
1403638557.077829,2.087817,8.355385,3.596784,0.973063,0.362536,0.112030,-0.480418,0.477300,0.679563,0.282095
1403638557.677830,2.698187,8.638564,3.505085,1.072931,0.390408,-0.011102,-0.479306,0.463263,0.682117,0.300617
1403638558.227830,3.361527,8.898873,3.602251,1.113699,0.502650,0.092228,-0.463653,0.475394,0.687400,0.294123
1403638558.977829,4.048187,9.535265,3.688335,0.813482,0.988266,0.179236,-0.471939,0.478352,0.677670,0.298691
1403638559.627830,4.454451,10.210880,3.663802,0.529256,0.892527,-0.198314,-0.472679,0.457275,0.678422,0.327442
1403638560.277829,4.736324,10.910833,3.551934,0.468455,0.967180,-0.292768,-0.456380,0.515194,0.639780,0.342032
1403638560.677830,4.902196,11.225167,3.403154,0.461492,0.762136,-0.409030,-0.430100,0.588306,0.557340,0.397845
1403638561.227830,5.290310,11.597789,3.293432,0.706396,0.335706,-0.000519,-0.389376,0.654903,0.461607,0.454322
1403638562.477829,6.232915,11.695807,3.144510,0.636316,-0.118734,0.010715,-0.307816,0.701119,0.416822,0.489835
1403638563.327830,6.609825,11.385261,3.151154,0.594039,-0.528986,-0.161792,-0.229085,0.770788,0.255989,0.536539
1403638564.177830,7.058772,10.627597,3.090072,0.493130,-1.218173,-0.024990,-0.238800,0.767181,0.255462,0.537722
1403638564.727830,7.264431,9.832032,3.141722,0.402295,-1.635893,0.051996,-0.248091,0.762318,0.267888,0.534376
1403638565.077829,7.422788,9.190568,3.083858,0.419556,-1.878875,-0.448752,-0.255617,0.764037,0.262554,0.531011
1403638565.327830,7.587580,8.625537,2.936625,0.491768,-2.073562,-0.612074,-0.253330,0.765229,0.264594,0.529372
1403638565.527830,7.687987,8.220169,2.813942,0.514374,-2.182828,-0.538899,-0.246716,0.762764,0.266305,0.535165
1403638565.727830,7.784641,7.743103,2.718872,0.468464,-2.283366,-0.382962,-0.228714,0.758076,0.275261,0.545199
1403638565.877830,7.844875,7.404178,2.666399,0.384050,-2.323680,-0.259187,-0.216821,0.759619,0.281434,0.544758
1403638566.027830,7.891531,7.047575,2.616064,0.307715,-2.313978,-0.324381,-0.213294,0.762391,0.281275,0.542353
1403638566.177830,7.920409,6.704954,2.551121,0.227329,-2.307512,-0.463689,-0.213708,0.762800,0.281295,0.541610
1403638566.477829,7.970835,6.058990,2.377604,0.152040,-2.193133,-0.650597,-0.214142,0.764034,0.281949,0.539355
1403638566.727830,7.991801,5.564714,2.200894,0.104656,-2.065334,-0.791749,-0.206282,0.779633,0.292726,0.513743
1403638567.027830,8.024245,4.993083,1.954310,0.197190,-1.825627,-0.835383,-0.198287,0.790873,0.305135,0.492025
1403638567.477829,8.143399,4.239548,1.550275,0.163034,-1.638897,-0.912723,-0.206107,0.762935,0.298558,0.535087
1403638567.927830,8.200245,3.569249,1.239236,0.101084,-1.369847,-0.534103,-0.193136,0.777746,0.298679,0.518265
1403638568.827830,8.260455,2.614336,0.946651,0.028863,-0.770749,-0.285014,-0.182869,0.780352,0.302709,0.515733
1403638570.627830,8.236461,2.211193,0.735053,0.010111,0.001044,-0.349696,-0.210298,0.797792,0.231832,0.515318
1403638571.177830,8.330548,2.019933,0.515336,0.159746,-0.644737,-0.372090,-0.145335,0.811506,0.110815,0.555028
1403638571.827830,8.420573,1.461894,0.406568,0.134134,-1.002974,-0.241664,-0.074979,0.825071,0.061333,0.556661
1403638572.527830,8.552317,0.665094,0.371378,0.233779,-1.282925,-0.071088,0.021397,0.835239,-0.059661,0.546222
1403638573.177830,8.806396,-0.147421,0.416382,0.563118,-1.222649,0.058711,0.049479,0.841678,-0.061484,0.534181
1403638573.777829,9.231186,-0.821765,0.513140,0.902253,-1.068199,0.284701,0.063435,0.840981,-0.063177,0.533606
