timestamp,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z
1403637139.288319,4.673848,-1.787430,0.649090,-0.038442,-0.019871,-0.395986,0.552664,-0.192988,-0.804816,-0.097934
1403637139.388319,4.669059,-1.788362,0.619432,-0.049327,-0.002564,-0.213718,0.551314,-0.187301,-0.807098,-0.097808
1403637139.588319,4.662816,-1.793741,0.593981,-0.031634,-0.028261,-0.079548,0.559729,-0.174712,-0.805028,-0.090074
1403637139.888319,4.658911,-1.790455,0.580721,-0.001017,0.079935,0.062463,0.573827,-0.167427,-0.796495,-0.091072
1403637140.138319,4.654780,-1.761952,0.612696,-0.010016,0.103961,0.160194,0.592851,-0.178266,-0.778954,-0.099979
1403637140.588319,4.674097,-1.784468,0.580408,-0.001581,0.000663,0.009872,0.596033,-0.189202,-0.774220,-0.097627
1403637149.788319,4.650210,-1.700424,0.646379,-0.023953,-0.072347,-0.117429,0.582173,-0.166080,-0.791743,-0.081454
1403637150.088319,4.683236,-1.737980,0.618581,0.004158,0.064559,-0.001668,0.536868,-0.159002,-0.823564,-0.090738
1403637150.138319,4.684443,-1.734872,0.620031,-0.038371,0.085492,0.041258,0.531430,-0.158201,-0.826634,-0.096063
1403637150.238319,4.681442,-1.721748,0.627171,-0.112327,0.112201,0.101426,0.530623,-0.159057,-0.825952,-0.104580
1403637150.338319,4.666165,-1.710382,0.637505,-0.184820,0.130206,0.130825,0.537791,-0.162165,-0.819978,-0.110018
1403637150.388319,4.655711,-1.703723,0.643790,-0.212977,0.127408,0.128660,0.545528,-0.164593,-0.814218,-0.110996
1403637150.538319,4.618161,-1.683722,0.659032,-0.230421,0.119873,0.062718,0.557778,-0.169829,-0.804042,-0.116099
1403637150.638319,4.589666,-1.668902,0.666051,-0.236639,0.102254,0.021515,0.561168,-0.172958,-0.800784,-0.117989
1403637150.888319,4.526436,-1.633187,0.663484,-0.232441,0.069809,-0.080225,0.564345,-0.173668,-0.797843,-0.121656
1403637151.338319,4.475476,-1.583378,0.678944,-0.113482,-0.029998,-0.057564,0.569155,-0.169229,-0.796234,-0.115909
1403637151.838319,4.527612,-1.484388,0.834233,0.006006,0.069257,-0.059356,0.564750,-0.169106,-0.800266,-0.109699
1403637152.988319,4.068640,-1.071552,1.133190,-0.143147,0.386188,0.169079,0.575634,-0.170975,-0.793298,-0.100446
1403637154.188319,4.029516,-0.800738,1.152429,-0.151171,0.240078,-0.167881,0.557505,-0.174861,-0.805436,-0.099411
1403637154.988319,3.886891,-0.532753,1.024463,-0.341312,0.417444,-0.093016,0.534858,-0.193806,-0.811358,-0.134403
1403637156.088319,3.567224,-0.020043,1.076827,-0.181366,0.493879,-0.204563,0.537485,-0.338348,-0.743868,-0.208064
1403637156.788319,3.581815,0.450998,0.981181,0.268882,0.584802,-0.314972,0.489619,-0.474153,-0.663817,-0.307890
1403637158.038319,4.069393,1.498148,0.784150,0.680298,0.885227,-0.023434,0.481687,-0.484432,-0.657054,-0.318717
1403637158.488319,4.337248,1.809140,0.829420,0.790976,0.770422,0.082557,0.475177,-0.499025,-0.641844,-0.336477
1403637159.188319,5.014387,2.400699,0.789290,1.020208,0.695775,-0.016042,0.430333,-0.570304,-0.593027,-0.371330
1403637159.788319,5.631732,2.846327,0.680748,1.130004,0.771081,-0.079092,0.426096,-0.560577,-0.605565,-0.370792
1403637160.138319,6.011498,3.119333,0.647807,1.136854,0.791171,-0.126906,0.413893,-0.588081,-0.572365,-0.394020
1403637160.438319,6.312786,3.309219,0.591180,1.143651,0.661923,-0.244909,0.378401,-0.635161,-0.516301,-0.432222
1403637160.838319,6.758333,3.592482,0.480135,1.028690,0.661096,-0.182957,0.307294,-0.691000,-0.456677,-0.468547
1403637161.538319,7.488125,4.137852,0.582654,1.239520,0.718385,0.382024,0.322474,-0.713587,-0.417422,-0.461045
1403637161.988319,8.108274,4.461952,0.693913,1.282307,0.512109,0.177437,0.308154,-0.696840,-0.380542,-0.524064
1403637162.788319,9.018383,4.534682,0.683858,1.159423,-0.296673,0.035781,0.318440,-0.707353,-0.359056,-0.518966
1403637163.088319,9.332400,4.372780,0.665304,1.053964,-0.667145,-0.117110,0.269769,-0.724561,-0.311572,-0.552412
1403637163.338319,9.576220,4.192376,0.618283,0.828977,-0.869861,-0.207036,0.210624,-0.747578,-0.248448,-0.578824
1403637163.638319,9.844771,3.921526,0.543360,0.619470,-1.070994,-0.162024,0.178049,-0.786062,-0.178077,-0.564530
1403637164.088319,10.164484,3.377704,0.571893,0.764838,-1.433445,0.266528,0.182234,-0.803567,-0.144806,-0.547816
1403637164.338319,10.382883,3.013562,0.647113,0.819450,-1.647488,0.334519,0.170103,-0.795873,-0.162580,-0.557870
1403637164.788319,10.766223,2.248392,0.726657,0.908353,-1.840626,0.020494,0.171580,-0.797154,-0.180992,-0.549863
1403637165.038319,10.998900,1.766158,0.719659,0.910928,-1.899713,-0.106100,0.144196,-0.792895,-0.173735,-0.565986
1403637165.288319,11.228619,1.260252,0.700128,0.794982,-1.938002,-0.077084,0.109873,-0.795916,-0.133103,-0.580284
1403637165.438319,11.343311,0.967684,0.700065,0.737680,-1.902491,0.049270,0.086999,-0.810526,-0.109457,-0.568770
1403637165.838319,11.639543,0.230423,0.752782,0.702891,-1.675247,0.091057,0.028989,-0.817414,-0.102722,-0.566076
1403637166.138319,11.878052,-0.228772,0.731346,0.688595,-1.298869,-0.251072,0.015992,-0.812535,-0.137387,-0.566265
1403637166.338319,11.951523,-0.387872,0.669813,0.565609,-0.945178,-0.287957,0.031787,-0.799338,-0.147534,-0.581619
1403637166.638319,12.045131,-0.590555,0.605660,0.121206,-0.667191,-0.210390,0.062088,-0.780858,-0.161245,-0.600338
1403637166.938319,12.053861,-0.736336,0.557303,-0.041422,-0.303661,-0.239119,0.032263,-0.795733,-0.197460,-0.571646
1403637167.538319,11.773224,-0.450252,0.558786,-0.854951,0.972855,-0.061323,0.044569,-0.791431,-0.194976,-0.577611
1403637167.738319,11.590558,-0.254349,0.536034,-0.900243,1.085734,-0.155585,0.092120,-0.805816,-0.167147,-0.560567
1403637167.988319,11.349065,0.129511,0.533183,-0.885943,1.180878,-0.098552,0.105560,-0.811107,-0.193305,-0.541844
1403637168.588319,10.920114,0.825412,0.289236,-0.791395,1.296308,-0.527044,0.129665,-0.789611,-0.206741,-0.562991
1403637168.988319,10.575991,1.294169,0.139314,-0.767430,1.311445,-0.352429,0.117515,-0.798813,-0.213375,-0.550051
1403637169.288319,10.371538,1.613671,0.038091,-0.822316,1.422985,-0.176277,0.118340,-0.784986,-0.236744,-0.560130
1403637169.538319,10.140319,1.979661,0.018711,-0.959103,1.518199,0.014674,0.159473,-0.762278,-0.285815,-0.558399
