timestamp,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z
1403637139.288319,-0.016210,0.051145,0.066896,-0.033072,-0.022612,-0.396324,0.559061,-0.113138,-0.819866,-0.049712
1403637139.388319,-0.020517,0.050401,0.037809,-0.042964,0.004605,-0.206282,0.557791,-0.108678,-0.821318,-0.049958
1403637139.588319,-0.026020,0.049640,0.013515,-0.023274,-0.008479,-0.078519,0.565076,-0.096879,-0.818306,-0.040975
1403637139.888319,-0.024972,0.052031,-0.010071,0.021138,0.034199,-0.019389,0.580607,-0.091267,-0.808053,-0.040217
1403637140.138319,-0.014922,0.056743,-0.012310,0.041019,0.003014,0.018565,0.601106,-0.105648,-0.790815,-0.046047
1403637140.588319,-0.010686,0.059797,-0.015458,0.019687,-0.003186,-0.003554,0.603835,-0.114011,-0.787649,-0.044661
1403637149.788319,-0.005887,0.060785,-0.014524,-0.034897,0.091133,0.048931,0.588557,-0.091449,-0.802664,-0.031102
1403637150.088319,-0.011087,0.108890,0.009452,-0.030178,0.244654,0.185009,0.544217,-0.081302,-0.833840,-0.043917
1403637150.138319,-0.013802,0.121513,0.019606,-0.079343,0.257870,0.220830,0.538923,-0.079524,-0.837142,-0.049290
1403637150.238319,-0.025141,0.148461,0.045663,-0.160612,0.274536,0.296614,0.537708,-0.079749,-0.837382,-0.057445
1403637150.338319,-0.044899,0.176023,0.077788,-0.235203,0.281190,0.343861,0.544246,-0.082459,-0.832563,-0.061944
1403637150.388319,-0.057548,0.189962,0.095166,-0.266320,0.279337,0.350860,0.551613,-0.085012,-0.827437,-0.062003
1403637150.538319,-0.099547,0.232504,0.145548,-0.289209,0.287481,0.321517,0.563527,-0.090308,-0.818553,-0.065212
1403637150.638319,-0.129170,0.261123,0.176298,-0.303239,0.282831,0.299997,0.565559,-0.092955,-0.816727,-0.066779
1403637150.888319,-0.207329,0.330695,0.244092,-0.319415,0.255701,0.244683,0.570569,-0.094882,-0.812578,-0.071867
1403637151.338319,-0.328493,0.424690,0.330908,-0.188315,0.143597,0.263591,0.578988,-0.093488,-0.807272,-0.065917
1403637151.838319,-0.409348,0.508383,0.482967,-0.151063,0.179221,0.201502,0.569042,-0.089716,-0.815056,-0.061846
1403637152.988319,-0.594256,0.731551,0.584916,-0.118775,0.222139,0.143524,0.574381,-0.088706,-0.811740,-0.057396
1403637154.188319,-0.745775,0.961475,0.684111,-0.146318,0.147364,-0.105852,0.560961,-0.092739,-0.820870,-0.053787
1403637154.988319,-0.941328,1.198667,0.578739,-0.394684,0.372453,-0.037539,0.542046,-0.111589,-0.827978,-0.090477
1403637156.088319,-1.451618,1.608142,0.570851,-0.385729,0.543036,-0.212783,0.551094,-0.260453,-0.775506,-0.164469
