timestamp,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z
1403636897.201667,-0.129735,0.180270,0.005900,0.016147,0.029289,-0.003211,0.599622,0.051095,-0.795352,0.072505
1403636897.451667,-0.116586,0.201823,0.005111,0.096761,0.142719,0.009283,0.591500,0.044657,-0.802537,0.063772
1403636897.551666,-0.106643,0.217356,0.005300,0.106854,0.168723,0.030267,0.586569,0.042594,-0.806816,0.056301
1403636897.651666,-0.094296,0.234980,0.009228,0.133079,0.195023,0.074976,0.574670,0.043168,-0.815914,0.046639
1403636897.701667,-0.087776,0.244774,0.013719,0.126814,0.205290,0.107397,0.566674,0.044621,-0.821700,0.041208
1403636897.851666,-0.070519,0.274204,0.038028,0.090425,0.195558,0.218058,0.549089,0.049270,-0.833699,0.031917
1403636897.951667,-0.064509,0.292557,0.062712,0.021640,0.177045,0.268218,0.547647,0.051633,-0.834555,0.030567
1403636898.151666,-0.065575,0.324593,0.101152,-0.021272,0.160511,0.155206,0.564164,0.054020,-0.823089,0.036414
1403636898.501667,-0.081504,0.375895,0.173789,-0.075793,0.135059,0.260115,0.566613,0.063336,-0.820371,0.043914
1403636898.901667,-0.120455,0.425564,0.269469,-0.127095,0.107840,0.195796,0.563403,0.068259,-0.821697,0.052261
1403636899.251667,-0.178049,0.483456,0.328158,-0.192957,0.226910,0.154300,0.571070,0.039583,-0.818602,0.046943
1403636899.451667,-0.212418,0.536722,0.356405,-0.151424,0.288646,0.125777,0.582811,0.001587,-0.812435,0.016655
1403636899.651666,-0.235988,0.597380,0.377412,-0.122303,0.327989,0.097586,0.570788,-0.033116,-0.820414,0.005041
1403636900.001667,-0.291048,0.734409,0.404395,-0.199759,0.417172,0.045106,0.572533,-0.043971,-0.818421,-0.021443
1403636900.301667,-0.344511,0.860244,0.440942,-0.138653,0.402082,0.243235,0.585387,-0.037982,-0.809426,-0.026621
1403636901.051666,-0.462939,1.158727,0.594390,-0.230552,0.446237,-0.023831,0.561478,-0.038160,-0.826605,0.002994
1403636901.701667,-0.651853,1.525963,0.616581,-0.335338,0.606040,-0.018919,0.569659,-0.027866,-0.821310,-0.012658
1403636902.851666,-1.089244,2.161528,0.396277,-0.406698,0.508517,-0.055666,0.572640,-0.029525,-0.818878,-0.025495
1403636904.451667,-1.807189,2.857494,0.552869,-0.546598,0.526099,0.190765,0.573918,-0.032558,-0.818256,-0.003907
1403636905.801667,-2.520929,3.503681,0.662377,-0.559942,0.306895,-0.011554,0.567337,-0.016563,-0.822997,-0.023035
1403636907.651666,-3.645733,3.953697,0.606563,-0.681823,0.269249,0.168910,0.560226,-0.014953,-0.828142,0.010194
1403636908.651666,-4.368001,4.306677,0.648841,-0.674424,0.330704,-0.050541,0.571785,0.007905,-0.820356,0.004046
1403636909.501667,-5.001692,4.595326,0.738342,-0.829597,0.375509,-0.027460,0.565021,0.004597,-0.825002,0.010087
1403636910.651666,-5.830268,4.937156,0.587518,-0.621709,0.170873,-0.036336,0.571388,0.011489,-0.820599,0.001263
1403636911.901667,-6.471600,5.112779,0.568596,-0.406729,0.120700,-0.106906,0.569763,0.001146,-0.821694,0.013719
1403636913.151666,-7.020753,5.404350,0.457935,-0.372396,0.365464,-0.208116,0.582741,-0.000726,-0.812638,0.005598
1403636914.751667,-7.541877,6.011540,0.510485,-0.268711,0.365943,0.204795,0.578151,0.001562,-0.815922,-0.003114
1403636916.451667,-8.023439,6.559038,0.616567,-0.250266,0.335777,0.163996,0.576145,0.001178,-0.817312,-0.007576
1403636917.451667,-8.230822,6.795051,0.538427,-0.153080,0.170249,-0.341089,0.576133,-0.083081,-0.810570,-0.064378
