timestamp,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z
1403636897.201667,-0.129735,0.180270,0.005900,0.016147,0.029289,-0.003211,0.599622,0.051095,-0.795352,0.072505
1403636897.451667,-0.108944,0.186631,0.003759,0.111542,0.076963,-0.000865,0.590089,0.047591,-0.803305,0.064956
1403636897.551666,-0.098747,0.206425,0.003574,0.121782,0.130670,0.012991,0.584879,0.043143,-0.808079,0.055352
1403636897.651666,-0.085163,0.219506,0.005943,0.142993,0.149817,0.053255,0.572579,0.043811,-0.817401,0.045691
1403636897.701667,-0.077753,0.226361,0.009687,0.134344,0.153708,0.088974,0.564871,0.045201,-0.822952,0.040334
1403636897.851666,-0.059135,0.246359,0.032955,0.098413,0.128377,0.198340,0.547548,0.050176,-0.834637,0.032238
1403636897.951667,-0.053534,0.258089,0.053857,0.027410,0.103307,0.235647,0.545831,0.052911,-0.835685,0.029736
1403636898.151666,-0.053348,0.270120,0.086803,-0.018937,0.061981,0.114682,0.558255,0.055540,-0.827022,0.036067
1403636898.501667,-0.071527,0.276229,0.144843,-0.091049,0.007106,0.207654,0.557517,0.064450,-0.826462,0.044397
1403636898.901667,-0.108759,0.276609,0.203213,-0.147281,-0.030044,0.137494,0.561120,0.069666,-0.823041,0.053759
1403636899.251667,-0.179702,0.278344,0.241422,-0.222590,0.067709,0.097111,0.575118,0.043640,-0.815583,0.046593
1403636899.451667,-0.224745,0.291501,0.252501,-0.173343,0.113718,0.068085,0.589141,0.003252,-0.807889,0.014648
1403636899.651666,-0.258159,0.308008,0.258927,-0.137701,0.142033,0.046912,0.578407,-0.034048,-0.815031,0.002946
1403636900.001667,-0.310304,0.359190,0.271478,-0.176492,0.219841,-0.011472,0.578068,-0.052340,-0.813835,-0.027788
1403636900.301667,-0.360810,0.434198,0.292131,-0.116492,0.217633,0.185062,0.587991,-0.043238,-0.807113,-0.030883
1403636901.051666,-0.460048,0.613634,0.348609,-0.186238,0.282456,-0.083602,0.574474,-0.040019,-0.817537,-0.002737
1403636901.701667,-0.612495,0.900112,0.313408,-0.200511,0.472838,-0.039865,0.587076,-0.028485,-0.808836,-0.017419
1403636902.851666,-0.845936,1.625289,0.239686,-0.262459,0.479604,-0.040309,0.572728,-0.038603,-0.818323,-0.028899
1403636904.451667,-1.232454,2.193748,0.504021,-0.043091,0.455663,0.185941,0.585844,-0.029488,-0.809875,-0.004530
1403636905.801667,-1.632014,2.800251,0.663380,-0.218321,0.282821,-0.019636,0.568080,-0.016141,-0.822480,-0.023281
1403636907.651666,-2.636917,3.252326,0.693061,-0.572048,0.230815,0.144966,0.556884,-0.013811,-0.830414,0.010025
1403636908.651666,-3.179077,3.537917,0.670835,-0.632695,0.305003,-0.065941,0.570077,0.008118,-0.821541,0.004887
1403636909.501667,-3.780066,3.800340,0.768305,-0.828811,0.361539,-0.033759,0.564414,0.004806,-0.825403,0.010221
1403636910.651666,-4.659400,4.149589,0.618987,-0.663121,0.185320,-0.037869,0.570582,0.010992,-0.821169,0.001904
1403636911.901667,-5.432523,4.402974,0.623404,-0.486441,0.159839,-0.097079,0.569695,0.001112,-0.821709,0.015755
1403636913.151666,-6.111999,4.709812,0.477376,-0.487664,0.443692,-0.197475,0.582483,-0.000190,-0.812825,0.005887
1403636914.751667,-6.922337,5.487969,0.487294,-0.370409,0.449259,0.195095,0.576568,0.002018,-0.817026,-0.005115
1403636916.451667,-7.361463,6.230114,0.490580,-0.340374,0.373663,0.145204,0.578076,0.004774,-0.815922,-0.009424
1403636917.451667,-7.809652,6.442713,0.391207,-0.192442,0.208087,-0.360908,0.579103,-0.083477,-0.808080,-0.068441
1403636919.701667,-8.193359,6.655219,0.689255,-0.002679,0.190310,0.184045,0.575456,-0.160443,-0.792855,-0.120347
1403636923.251667,-7.447380,6.992910,0.503065,0.190320,0.064570,-0.156308,0.561672,-0.244004,-0.774252,-0.159714
1403636925.701667,-7.987046,8.134471,0.295044,-0.281311,0.524797,-0.171539,0.499982,-0.288533,-0.793735,-0.191703
1403636927.151666,-8.315540,8.476222,0.084587,-0.119627,0.565406,-0.070856,0.533912,-0.339008,-0.745617,-0.209975
1403636927.951667,-8.585121,9.228737,-0.016797,-0.273129,0.749116,-0.033361,0.472801,-0.404737,-0.738672,-0.258863
