timestamp,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z
1403636624.463556,-0.109700,0.063343,-0.006235,0.051134,0.051023,-0.012354,0.586008,0.017624,-0.808557,0.050184
1403636624.713556,-0.094869,0.085540,-0.006699,0.079818,0.117562,-0.023361,0.580654,0.019724,-0.812991,0.038685
1403636624.813555,-0.085606,0.099242,-0.007264,0.116741,0.146078,0.013930,0.580204,0.026071,-0.813485,0.030397
1403636625.063556,-0.049203,0.134339,0.023428,0.135256,0.096331,0.223598,0.555632,0.046090,-0.830133,0.005139
1403636625.213556,-0.032509,0.142742,0.062956,0.071966,0.033927,0.290504,0.550341,0.042263,-0.833774,0.012657
1403636625.363556,-0.028694,0.144723,0.094866,0.004085,0.009304,0.054817,0.558753,0.038707,-0.828181,0.020309
1403636625.813555,-0.058254,0.135045,0.118047,-0.174667,-0.072444,0.346224,0.565179,0.043176,-0.823500,0.023582
1403636625.963556,-0.078588,0.126794,0.186301,-0.153154,-0.081870,0.490416,0.575454,0.041543,-0.816304,0.027814
1403636626.163556,-0.109638,0.115278,0.277250,-0.120942,-0.066132,0.419390,0.579955,0.033815,-0.812910,0.041091
1403636626.463556,-0.137978,0.118826,0.349959,-0.074052,0.046611,0.069020,0.580763,0.032313,-0.812152,0.045581
1403636627.813555,-0.076609,0.271203,0.385543,0.043548,0.156822,-0.121628,0.559114,0.020975,-0.828561,0.020886
1403636628.413556,-0.059895,0.286105,0.428692,-0.130510,0.129706,0.207293,0.580186,-0.012920,-0.814331,0.009042
1403636629.513556,-0.204387,0.560353,0.502483,-0.095684,0.307348,-0.051701,0.571902,-0.065085,-0.817340,-0.025407
1403636629.863556,-0.263863,0.735116,0.448200,-0.152913,0.419361,-0.236632,0.547907,-0.121176,-0.824874,-0.068581
1403636630.313555,-0.393673,0.898611,0.413701,-0.248299,0.409133,0.068722,0.567178,-0.160002,-0.801226,-0.103661
1403636630.963556,-0.592999,1.137969,0.463796,-0.321743,0.344055,-0.026089,0.559558,-0.152015,-0.808447,-0.101002
1403636632.263556,-1.066364,1.661099,0.466262,-0.406791,0.213690,-0.015113,0.565047,-0.134184,-0.806528,-0.110577
