timestamp,landmark_id,u,v,size
1403636624713555456,1,393.555,36.2443,12
1403636624713555456,2,405.66,36.2476,12
1403636624713555456,3,464.885,35.1706,12
1403636624713555456,4,714.978,3.69475,12
1403636624713555456,5,705.806,6.46212,12
1403636624713555456,6,431.142,38.6541,12
1403636624713555456,7,111.355,22.1862,12
1403636624713555456,8,438.402,40.0167,12
1403636624713555456,9,468.349,38.8773,12
1403636624713555456,10,55.1992,15.3772,12
1403636624713555456,11,212.87,35.8878,12
1403636624713555456,12,316.567,42.7404,12
1403636624713555456,13,320.816,42.5227,12
1403636624713555456,14,392.349,42.7742,12
1403636624713555456,15,443.255,40.2234,12
1403636624713555456,16,448.35,41.521,12
1403636624713555456,17,451.021,40.5267,12
1403636624713555456,18,179.097,34.2322,12
1403636624713555456,19,393.822,43.3268,12
1403636624713555456,20,702.528,12.8865,12
1403636624713555456,21,123.673,28.2265,12
1403636624713555456,22,319.968,44.2015,12
1403636624713555456,23,334.008,44.7575,12
1403636624713555456,24,361.519,45.5675,12
1403636624713555456,25,405.464,44.495,12
1403636624713555456,26,456.323,42.4926,12
1403636624713555456,27,460.773,42.3964,12
1403636624713555456,28,171.178,35.9862,12
1403636624713555456,29,176.269,35.5396,12
1403636624713555456,30,252.151,42.408,12
1403636624713555456,31,299.121,45.4926,12
1403636624713555456,32,354.073,46.2938,12
1403636624713555456,33,356.872,46.0806,12
1403636624713555456,34,466.539,43.4002,12
1403636624713555456,35,471.101,43.5907,12
1403636624713555456,36,123.659,29.4366,12
1403636624713555456,37,246.196,42.983,12
1403636624713555456,38,258.582,44.8022,12
1403636624713555456,39,396.961,47.5782,12
1403636624713555456,40,428.273,46.0289,12
1403636624713555456,41,436.043,46.1938,12
1403636624713555456,42,441.086,46.4765,12
1403636624713555456,43,480.804,44.9388,12
1403636624713555456,44,141.005,35.5457,12
1403636624713555456,45,376.2,49.8833,12
1403636624713555456,46,121.171,34.5731,12
1403636624713555456,47,255.28,47.0606,12
1403636624713555456,48,267.529,48.4339,12
1403636624713555456,49,274.437,48.2483,12
1403636624713555456,50,442.738,49.7242,12
1403636624713555456,51,489.724,47.1622,12
1403636624713555456,52,182.862,43.1069,12
1403636624713555456,53,212.405,45.3595,12
1403636624713555456,54,283.393,50.0903,12
1403636624713555456,55,286.312,50.2682,12
1403636624713555456,56,311.587,52.1748,12
1403636624713555456,57,425.679,53.0104,12
1403636624713555456,58,433.673,51.9251,12
1403636624713555456,59,451.596,52.5826,12
1403636624713555456,60,468.317,50.8086,12
1403636624713555456,61,541.462,44.9723,12
1403636624713555456,62,111.19,36.3663,12
1403636624713555456,63,125.336,39.2796,12
1403636624713555456,64,200.047,46.9916,12
1403636624713555456,65,237.544,51.1049,12
1403636624713555456,66,284.516,53.6252,12
1403636624713555456,67,307.476,55.538,12
1403636624713555456,68,118.349,40.0497,12
1403636624713555456,69,144.399,43.9478,12
1403636624713555456,70,215.534,50.3875,12
1403636624713555456,71,243.494,52.7677,12
1403636624713555456,72,277.632,54.972,12
1403636624713555456,73,203.502,49.5846,12
1403636624713555456,74,225.462,52.3381,12
1403636624713555456,75,227.803,52.7298,12
1403636624713555456,76,238.299,53.7076,12
1403636624713555456,77,254.617,54.411,12
1403636624713555456,78,368.895,58.4602,12
1403636624713555456,79,285.851,57.531,12
1403636624713555456,80,300.816,58.0433,12
1403636624713555456,81,170.233,49.8118,12
1403636624713555456,82,182.16,51.7094,12
1403636624713555456,83,218.757,54.1408,12
1403636624713555456,84,234.459,55.7658,12
1403636624713555456,85,280.356,58.5082,12
1403636624713555456,86,271.677,58.9531,12
1403636624713555456,87,478.91,57.0149,12
1403636624713555456,88,490.94,57.2214,12
1403636624713555456,89,132.411,48.3731,12
1403636624713555456,90,238.403,58.5645,12
1403636624713555456,91,474.691,60.0456,12
1403636624713555456,92,14.1781,33.2815,12
1403636624713555456,93,151.894,51.6864,12
1403636624713555456,94,515.919,58.6025,12
1403636624713555456,95,559.948,54.074,12
1403636624713555456,96,141.35,51.8671,12
1403636624713555456,97,224.951,59.3967,12
1403636624713555456,98,225.577,59.4919,12
1403636624713555456,99,513.207,58.2282,12
1403636624713555456,100,127.466,51.4576,12
1403636624713555456,101,167.619,56.6101,12
1403636624713555456,102,302.812,67.6823,12
1403636624713555456,103,211.634,64.245,12
1403636624713555456,104,207.493,63.6469,12
1403636624713555456,105,378.467,70.1389,12
1403636624713555456,106,474.086,68.0272,12
1403636624713555456,107,524.799,64.4522,12
1403636624713555456,108,30.9647,45.5283,12
1403636624713555456,109,368.03,71.769,12
1403636624713555456,110,536.455,64.6757,12
1403636624713555456,111,568.783,61.5209,12
1403636624713555456,112,425.244,71.7448,12
1403636624713555456,113,551.282,64.5184,12
1403636624713555456,114,624.373,56.4168,12
1403636624713555456,115,200.971,67.9301,12
1403636624713555456,116,628.023,57.2112,12
1403636624713555456,117,254.618,71.769,12
1403636624713555456,118,326.376,74.7771,12
1403636624713555456,119,397.701,74.1672,12
1403636624713555456,120,403.629,74.1175,12
1403636624713555456,121,319.393,75.8116,12
1403636624713555456,122,432.278,75.4652,12
1403636624713555456,123,524.315,70.591,12
1403636624713555456,124,296.891,76.0996,12
1403636624713555456,125,512.321,72.544,12
1403636624713555456,126,536.11,70.6722,12
1403636624713555456,127,406.27,77.9036,12
1403636624713555456,128,469.777,75.8768,12
1403636624713555456,129,473.476,75.6366,12
1403636624713555456,130,727.896,48.4393,12
1403636624713555456,131,395.262,79.2356,12
1403636624713555456,132,480.82,76.3247,12
1403636624713555456,133,544.701,72.773,12
1403636624713555456,134,292.606,80.6278,12
1403636624713555456,135,476.702,79.6778,12
1403636624713555456,136,553.881,73.4097,12
1403636624713555456,137,562.16,72.901,12
1403636624713555456,138,47.9492,59.3633,12
1403636624713555456,139,745.607,50.2738,12
1403636624713555456,140,69.5094,63.4958,12
1403636624713555456,141,369.321,85.4376,12
1403636624713555456,142,135.602,74.3056,12
1403636624713555456,143,36.1549,64.0287,12
1403636624713555456,144,747.81,57.5652,12
1403636624713555456,145,134.286,76.5258,12
1403636624713555456,146,380.137,89.8247,12
1403636624713555456,147,115.084,79.0039,12
1403636624713555456,148,167.231,84.3784,12
1403636624713555456,149,285.448,93.7901,12
1403636624713555456,150,476.13,93.4233,12
1403636624713555456,151,161.566,89.257,12
1403636624713555456,152,412.998,97.9478,12
1403636624713555456,153,160.881,90.8593,12
1403636624713555456,154,170.137,92.4238,12
1403636624713555456,155,148.045,94.85,12
1403636624713555456,156,157.54,96.8453,12
1403636624713555456,157,180.458,97.8423,12
1403636624713555456,158,166.191,98.6512,12
1403636624713555456,159,488.743,104.083,12
1403636624713555456,160,444.838,106.834,12
1403636624713555456,161,159.413,100.393,12
1403636624713555456,162,180.728,104.802,12
1403636624713555456,163,437.03,110.593,12
1403636624713555456,164,405.184,113.283,12
1403636624713555456,165,479.31,111.678,12
1403636624713555456,166,402.737,113.509,12
1403636624713555456,167,470.217,112.804,12
1403636624713555456,168,508.904,112.228,12
1403636624713555456,169,168.443,109.216,12
1403636624713555456,170,184.887,114.217,12
1403636624713555456,171,672.201,110.162,12
1403636624713555456,172,677.393,109.334,12
1403636624713555456,173,636.512,114.281,12
1403636624713555456,174,643.615,113.052,12
1403636624713555456,175,655.698,113.05,12
1403636624713555456,176,661.642,111.975,12
1403636624713555456,177,603.597,118.099,12
1403636624713555456,178,613.775,117.412,12
1403636624713555456,179,621.514,116.168,12
1403636624713555456,180,598.814,119.852,12
1403636624713555456,181,641.167,117.554,12
1403636624713555456,182,675.024,113.504,12
1403636624713555456,183,649.794,117.107,12
1403636624713555456,184,631.255,119.849,12
1403636624713555456,185,271.343,157.434,12
1403636624813555456,1,394.176,35.5379,12
1403636624813555456,2,405.88,35.7563,12
1403636624813555456,11,212.709,31.3825,12
1403636624813555456,21,123.165,21.5227,12
1403636624813555456,18,179.139,28.8489,12
1403636624813555456,6,431.022,38.9485,12
1403636624813555456,3,464.676,36.271,12
1403636624813555456,12,316.745,40.3593,12
1403636624813555456,13,320.652,40.3153,12
1403636624813555456,28,170.961,29.8822,12
1403636624813555456,14,392.082,42.2217,12
1403636624813555456,8,437.916,40.1831,12
1403636624813555456,30,252.511,39.1629,12
