timestamp,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z
1403638147.895097,0.017806,-0.043889,0.014500,-0.064721,0.016318,0.077492,0.554908,-0.092614,-0.824224,-0.064454
1403638147.945097,0.014058,-0.043094,0.019274,-0.085277,0.016968,0.114117,0.559145,-0.093772,-0.821123,-0.065730
1403638147.995097,0.009554,-0.042329,0.025766,-0.086707,0.014338,0.149618,0.562591,-0.094878,-0.818640,-0.065703
1403638148.045097,0.004973,-0.041402,0.034165,-0.097831,0.020026,0.186691,0.566055,-0.094060,-0.816212,-0.067322
1403638148.195097,-0.010460,-0.037920,0.072431,-0.105393,0.024703,0.345491,0.572933,-0.091105,-0.811690,-0.067878
1403638148.295097,-0.020114,-0.035920,0.115715,-0.093013,0.016599,0.510126,0.573785,-0.088246,-0.811521,-0.066454
1403638148.395097,-0.029290,-0.034706,0.168559,-0.088182,0.007361,0.491761,0.575200,-0.085180,-0.810970,-0.064941
1403638149.145097,-0.145456,-0.047776,0.275473,-0.262074,-0.062280,0.347707,0.567253,-0.070807,-0.818384,-0.058815
1403638150.895097,-0.664145,-0.421615,0.388913,-0.461799,-0.460155,0.102439,0.560969,-0.008955,-0.827477,-0.022705
1403638151.345097,-0.877242,-0.653768,0.378065,-0.460717,-0.575498,-0.107317,0.570901,0.060244,-0.818601,0.018307
1403638152.395097,-1.321566,-1.318045,0.493708,-0.405873,-0.713216,0.005940,0.564373,0.141242,-0.810651,0.066168
1403638153.345097,-1.717052,-2.100408,0.549533,-0.450047,-0.845212,0.089848,0.549057,0.192918,-0.805132,0.114372
1403638154.095097,-2.065292,-2.811174,0.621162,-0.442834,-1.020329,-0.049380,0.543837,0.280533,-0.772679,0.168848
1403638155.045097,-2.299988,-3.743721,0.571742,-0.011265,-0.965862,0.213368,0.546439,0.314992,-0.753764,0.184453
1403638155.695097,-2.205507,-4.375923,0.613136,0.338622,-0.935794,-0.105510,0.543850,0.364865,-0.714661,0.245685
1403638156.245097,-1.960450,-4.829200,0.565865,0.468636,-0.763535,0.087158,0.470952,0.461981,-0.683826,0.311702
1403638157.245097,-1.682683,-5.673224,0.507692,0.093245,-0.996609,0.032462,0.437969,0.491596,-0.680850,0.320872
1403638158.245097,-1.599139,-6.798005,0.580373,0.096724,-1.133629,0.031744,0.409427,0.564286,-0.602832,0.388001
1403638159.595097,-1.493744,-8.308890,0.600403,-0.041326,-1.173851,0.150091,0.414556,0.537936,-0.601682,0.420411
1403638160.695097,-1.813001,-9.170409,1.200282,-0.331253,-0.704765,0.641696,0.401334,0.570102,-0.607110,0.381225
1403638161.295097,-2.072421,-9.550420,1.521516,-0.538078,-0.500033,0.447468,0.449611,0.493996,-0.646225,0.369068
1403638162.395097,-2.762516,-10.012968,1.849331,-0.795108,-0.374920,0.256693,0.465054,0.419072,-0.713448,0.314794
1403638163.545097,-3.888469,-10.271913,2.150164,-1.071338,-0.033824,0.083370,0.509996,0.363581,-0.731446,0.269629
