timestamp,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z
1403638147.895097,4.533032,-1.654090,0.694844,0.051897,0.041175,0.077919,-0.188040,0.778372,0.281228,0.528856
1403638147.945097,4.535917,-1.651615,0.699642,0.064715,0.056975,0.114668,-0.188773,0.776089,0.278813,0.533210
1403638147.995097,4.539228,-1.648527,0.706163,0.063295,0.059600,0.150169,-0.190325,0.774340,0.276723,0.536281
1403638148.045097,4.542704,-1.645483,0.714592,0.074366,0.064848,0.187323,-0.190402,0.771790,0.276377,0.540096
1403638148.195097,4.554641,-1.635477,0.752958,0.081768,0.067509,0.346177,-0.192935,0.766405,0.277024,0.546496
1403638148.295097,4.561856,-1.629169,0.796304,0.066857,0.062109,0.510713,-0.194580,0.764986,0.279518,0.546630
1403638148.395097,4.568101,-1.622792,0.849205,0.056693,0.063956,0.492295,-0.196553,0.763131,0.282029,0.547228
1403638149.145097,4.627827,-1.523004,0.956773,0.108115,0.244758,0.349094,-0.198486,0.763448,0.298219,0.537417
1403638150.895097,4.646301,-0.884275,1.072302,-0.084574,0.646169,0.103959,-0.227891,0.744261,0.357832,0.515847
1403638151.345097,4.591887,-0.573859,1.062104,-0.175539,0.716172,-0.106106,-0.268839,0.705655,0.416100,0.506593
1403638152.395097,4.334654,0.182657,1.178619,-0.318836,0.756140,0.006455,-0.308611,0.662714,0.485384,0.479553
1403638153.345097,3.954349,0.972492,1.234711,-0.397153,0.871274,0.090272,-0.344900,0.634952,0.529447,0.444484
1403638154.095097,3.601998,1.681211,1.306517,-0.539679,0.972580,-0.049463,-0.391158,0.567103,0.593849,0.415611
1403638155.045097,3.005272,2.435224,1.256009,-0.760668,0.596211,0.210855,-0.406190,0.534887,0.616438,0.410985
1403638155.695097,2.445945,2.744967,1.295153,-0.947956,0.301302,-0.110020,-0.459793,0.477759,0.644071,0.381458
1403638156.245097,1.937429,2.826606,1.245215,-0.891533,0.092697,0.082329,-0.486437,0.407378,0.717755,0.286790
1403638157.245097,1.099052,3.120181,1.183139,-0.847638,0.532571,0.029248,-0.479975,0.391716,0.743033,0.253147
1403638158.245097,0.155399,3.738345,1.252321,-0.958461,0.613220,0.028144,-0.527309,0.289678,0.773939,0.197611
1403638159.595097,-1.107582,4.574363,1.267694,-0.907022,0.746863,0.147203,-0.558731,0.300281,0.749903,0.187869
1403638160.695097,-1.600211,5.350215,1.867163,-0.361201,0.689822,0.641775,-0.517634,0.290970,0.781026,0.193365
1403638161.295097,-1.745643,5.786357,2.188922,-0.071762,0.729892,0.449329,-0.528337,0.359557,0.730026,0.242158
1403638162.395097,-1.694446,6.614410,2.519605,0.185048,0.858248,0.260422,-0.486745,0.452943,0.692385,0.280224
1403638163.545097,-1.216255,7.664412,2.826446,0.624803,0.870312,0.089657,-0.466300,0.493488,0.650426,0.340560
1403638164.245097,-0.752543,8.231923,3.079823,0.758065,0.757325,0.498086,-0.468918,0.512001,0.635534,0.337738
1403638164.845097,-0.205046,8.662775,3.279980,1.079079,0.675270,0.222696,-0.466273,0.509060,0.630651,0.354580
1403638165.395097,0.399540,8.955120,3.317221,1.152406,0.438075,-0.052334,-0.450335,0.542312,0.614246,0.354678
1403638165.845097,0.949614,9.123938,3.257872,1.262916,0.219265,-0.219331,-0.456058,0.524781,0.601866,0.392903
1403638166.245097,1.447629,9.178036,3.244874,1.191650,0.118776,0.271282,-0.428322,0.531806,0.625664,0.377183
1403638166.745097,2.005496,9.221327,3.465114,1.038249,0.087245,0.315458,-0.431183,0.528072,0.630738,0.370663
1403638167.145097,2.424127,9.288175,3.541356,1.068860,0.341780,0.229407,-0.416151,0.550350,0.641497,0.335287
1403638167.595097,2.883709,9.535208,3.685972,0.981476,0.693103,0.256867,-0.425044,0.542072,0.634310,0.350922
1403638167.995097,3.302122,9.839169,3.744565,1.146357,0.808217,0.077604,-0.432998,0.575442,0.591961,0.361887
1403638168.395097,3.804089,10.164937,3.834834,1.353530,0.801548,0.374515,-0.405425,0.605198,0.557713,0.397895
1403638168.945097,4.530959,10.629304,3.943959,1.212295,0.959597,0.029699,-0.347925,0.621409,0.562762,0.419639
1403638169.395097,5.042744,11.092506,3.903634,1.141897,1.034215,-0.191229,-0.398802,0.622273,0.526946,0.419597
1403638169.795097,5.551349,11.445317,3.865238,1.371692,0.699895,0.049275,-0.367837,0.651311,0.478252,0.460181
1403638170.645097,6.562702,11.814028,3.934025,1.083506,0.129410,0.095735,-0.278853,0.733598,0.315543,0.533394
1403638171.395097,7.332363,11.632979,4.001928,0.928674,-0.601870,-0.003504,-0.216759,0.763529,0.212301,0.570060
1403638172.145097,7.924787,10.847111,4.003398,0.598040,-1.546582,0.080405,-0.195187,0.764608,0.157362,0.593728
1403638172.595097,8.137664,10.057869,3.938130,0.370669,-1.941089,-0.361804,-0.194677,0.762054,0.156930,0.597285
1403638172.995097,8.239666,9.190050,3.748286,0.148526,-2.401717,-0.575007,-0.211358,0.763892,0.159831,0.588430
1403638173.245097,8.271946,8.555120,3.585523,0.118801,-2.677126,-0.735328,-0.211059,0.773227,0.169310,0.573506
1403638173.345097,8.284162,8.283424,3.510157,0.123593,-2.754306,-0.776661,-0.202986,0.775190,0.176619,0.571562
1403638173.645097,8.320756,7.445215,3.238484,0.107799,-2.795604,-0.985926,-0.171068,0.773783,0.197791,0.576954
1403638173.845097,8.334882,6.887227,3.036562,0.035413,-2.784424,-1.001600,-0.169568,0.775842,0.196514,0.575064
1403638174.045097,8.331015,6.330117,2.852671,-0.086216,-2.798401,-0.860142,-0.167234,0.777363,0.196982,0.573532
1403638174.295097,8.298532,5.632402,2.641179,-0.153290,-2.772947,-0.907573,-0.163850,0.784983,0.199769,0.563072
1403638174.595097,8.263234,4.821795,2.369145,-0.068439,-2.629780,-0.822974,-0.157827,0.793681,0.206586,0.549984
1403638174.845097,8.252160,4.179416,2.180670,-0.007693,-2.483469,-0.662210,-0.149215,0.801891,0.213220,0.537811
1403638175.245097,8.285077,3.257673,1.965175,0.181655,-2.129436,-0.408644,-0.141381,0.802293,0.214348,0.538881
1403638175.545097,8.361975,2.661143,1.874650,0.351162,-1.822134,-0.168786,-0.122685,0.817051,0.223499,0.517132
1403638176.045097,8.646969,1.910419,1.784828,0.821286,-1.163399,-0.290651,-0.108553,0.824280,0.237808,0.502223
1403638176.545097,9.071163,1.480310,1.700628,0.758521,-0.646650,-0.039456,-0.125842,0.786151,0.228069,0.560459
1403638178.095097,9.945812,1.219323,1.573129,0.480888,-0.061783,-0.075230,-0.156422,0.784321,0.182576,0.571871
1403638178.845097,10.189109,1.016456,1.578723,0.220711,-0.453283,-0.098271,-0.070585,0.814181,0.044338,0.574595
1403638179.745097,10.493064,0.527318,1.377443,0.423445,-0.607186,-0.180363,0.028376,0.815216,-0.069416,0.574281
1403638180.095097,10.635976,0.309207,1.342480,0.430249,-0.637494,-0.015730,0.065931,0.816101,-0.129597,0.559319
1403638180.695097,10.934148,-0.110678,1.280311,0.586132,-0.739977,-0.107514,0.084620,0.820376,-0.135821,0.548978
1403638181.295097,11.373161,-0.574025,1.246567,0.831958,-0.833805,-0.149504,0.063597,0.814852,-0.134919,0.560151
1403638181.595097,11.608574,-0.844708,1.181049,0.698608,-0.979746,-0.235628,0.077126,0.785482,-0.183585,0.585973
1403638182.145097,11.882189,-1.408424,1.154974,0.401531,-1.027040,0.132409,0.158032,0.782553,-0.260309,0.543025
1403638182.495097,12.029128,-1.784172,1.185285,0.438499,-1.150608,0.141219,0.157121,0.787774,-0.277368,0.527060
1403638183.095097,12.364594,-2.515545,1.309906,0.652351,-1.256625,0.115157,0.166936,0.784634,-0.254190,0.540250
1403638183.745097,12.835282,-3.301030,1.296994,0.863301,-1.175857,0.006935,0.174922,0.792464,-0.243883,0.530965
1403638184.345097,13.361383,-3.923889,1.371773,0.927468,-0.945900,0.091610,0.176992,0.793285,-0.245755,0.528184
1403638184.795097,13.800993,-4.322648,1.390983,1.003095,-0.820167,0.044176,0.180154,0.784490,-0.245202,0.540368
1403638185.095097,14.106608,-4.555204,1.409946,1.027657,-0.732456,0.090591,0.182439,0.783953,-0.244941,0.540498
1403638185.445097,14.477281,-4.791786,1.443012,1.097633,-0.593749,0.097908,0.192234,0.784728,-0.231748,0.541795
1403638186.145097,15.254326,-5.083003,1.492124,1.048574,-0.400315,-0.056747,0.129841,0.795994,-0.205692,0.554282
1403638186.345097,15.463175,-5.164415,1.490080,1.049659,-0.417604,0.063634,0.138575,0.798773,-0.198373,0.550824
1403638186.995097,16.156277,-5.398272,1.508236,1.158834,-0.226117,-0.043638,0.148491,0.807093,-0.161971,0.548012
