timestamp,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z
1403638147.895097,4.566406,-1.699985,0.620119,0.051011,0.041195,0.078492,-0.187440,0.775272,0.282660,0.532844
1403638147.945097,4.569009,-1.698069,0.625092,0.061950,0.053900,0.116390,-0.188665,0.772306,0.280269,0.537957
1403638147.995097,4.571419,-1.696622,0.631537,0.053825,0.046188,0.140833,-0.190723,0.770119,0.278105,0.541477
1403638148.045097,4.574748,-1.694330,0.639644,0.067839,0.048309,0.178359,-0.191126,0.767342,0.277563,0.545542
1403638148.195097,4.585520,-1.686249,0.676560,0.065326,0.047246,0.331895,-0.194239,0.761308,0.278362,0.552446
1403638148.295097,4.590602,-1.682276,0.719730,0.048107,0.042684,0.494892,-0.196174,0.759824,0.281039,0.552448
1403638148.395097,4.598377,-1.673806,0.770591,0.040454,0.046397,0.464713,-0.198264,0.758530,0.283399,0.552275
1403638149.145097,4.658313,-1.591434,0.867135,0.101414,0.199186,0.320491,-0.200304,0.760273,0.299110,0.540738
1403638150.895097,4.733008,-1.032197,0.998346,-0.040318,0.590694,0.105905,-0.227584,0.743059,0.357504,0.517937
1403638151.345097,4.708461,-0.722620,1.006414,-0.129223,0.692273,-0.099277,-0.266896,0.705973,0.415425,0.507732
1403638152.395097,4.494324,0.039798,1.148462,-0.282447,0.816919,0.007260,-0.305772,0.664141,0.484963,0.479824
1403638153.345097,4.110041,0.824202,1.209168,-0.400861,0.975529,0.091867,-0.343157,0.635953,0.529234,0.444656
1403638154.095097,3.735839,1.598791,1.305022,-0.578194,1.128747,-0.047321,-0.390338,0.567535,0.593407,0.416424
1403638155.045097,3.038711,2.533223,1.296052,-0.868590,0.781919,0.220935,-0.406099,0.533816,0.616487,0.412392
1403638155.695097,2.573634,2.672252,1.328087,-0.990471,0.403650,-0.106159,-0.460545,0.476246,0.644129,0.382342
1403638156.245097,2.065815,2.806041,1.282907,-0.927403,0.208071,0.089294,-0.487297,0.406039,0.717995,0.286629
1403638157.245097,1.087679,3.147485,1.221966,-0.972086,0.607341,0.034356,-0.480677,0.389180,0.743481,0.254410
1403638158.245097,0.195857,3.735530,1.295771,-1.002477,0.641407,0.027554,-0.529052,0.285870,0.773872,0.198759
1403638159.595097,-1.094862,4.583777,1.331650,-0.946549,0.757205,0.164187,-0.561240,0.295663,0.749518,0.189249
1403638160.695097,-1.655072,5.391512,1.922084,-0.373179,0.692153,0.647212,-0.520682,0.285636,0.780460,0.195408
1403638161.295097,-1.794282,5.849028,2.243735,-0.072216,0.735863,0.457960,-0.531768,0.353556,0.729853,0.243998
1403638162.395097,-1.768927,6.704434,2.558177,0.188856,0.864196,0.262560,-0.490871,0.446126,0.692888,0.282707
1403638163.545097,-1.306637,7.767419,2.873520,0.629415,0.870001,0.092301,-0.470329,0.486768,0.651011,0.343558
1403638164.245097,-0.851806,8.362166,3.128933,0.764233,0.743716,0.498654,-0.472933,0.505182,0.636329,0.340897
1403638164.845097,-0.270250,8.839418,3.352812,1.119625,0.658315,0.230483,-0.470481,0.502354,0.631050,0.357860
