timestamp,landmark_id,u,v,size
1403637139388318976,1,162.799,23.3756,12
1403637139388318976,2,491.533,30.979,12
1403637139388318976,3,570.73,24.3443,12
1403637139388318976,4,18.3106,3.21823,12
1403637139388318976,5,40.0361,7.20973,12
1403637139388318976,6,116.76,19.3354,12
1403637139388318976,7,131.607,21.0126,12
1403637139388318976,8,165.478,26.644,12
1403637139388318976,9,486.088,34.16,12
1403637139388318976,10,100.571,18.7475,12
1403637139388318976,11,178.917,29.2679,12
1403637139388318976,12,585.657,26.2512,12
1403637139388318976,13,182.835,31.8625,12
1403637139388318976,14,254.682,37.458,12
1403637139388318976,15,405.402,41.0656,12
1403637139388318976,16,415.818,41.1132,12
1403637139388318976,17,428.967,40.8319,12
1403637139388318976,18,22.2391,8.73993,12
1403637139388318976,19,63.9144,17.2757,12
1403637139388318976,20,145.009,29.002,12
1403637139388318976,21,67.5093,18.851,12
1403637139388318976,22,89.9563,21.5945,12
1403637139388318976,23,155.213,31.7991,12
1403637139388318976,24,565.681,32.26,12
1403637139388318976,25,49.1164,18.065,12
1403637139388318976,26,96.3378,24.1076,12
1403637139388318976,27,180.772,35.1443,12
1403637139388318976,28,188.092,35.9959,12
1403637139388318976,29,276.237,42.6803,12
1403637139388318976,30,359.014,45.2934,12
1403637139388318976,31,365.29,45.5881,12
1403637139388318976,32,594.426,29.9035,12
1403637139388318976,33,24.1881,13.6989,12
1403637139388318976,34,117.236,27.8748,12
1403637139388318976,35,175.681,35.2373,12
1403637139388318976,36,72.4595,23.0657,12
1403637139388318976,37,180.702,37.6849,12
1403637139388318976,38,374.531,48.6814,12
1403637139388318976,39,405.712,46.9993,12
1403637139388318976,40,415.965,46.877,12
1403637139388318976,41,84.5813,26.4441,12
1403637139388318976,42,374.417,49.6833,12
1403637139388318976,43,394.543,49.2917,12
1403637139388318976,44,424.515,48.9641,12
1403637139388318976,45,73.4768,27.331,12
1403637139388318976,46,312.839,49.7768,12
1403637139388318976,47,76.8578,31.0444,12
1403637139388318976,48,117.248,36.5346,12
1403637139388318976,49,175.509,43.2138,12
1403637139388318976,50,9.29206,21.0456,12
1403637139388318976,51,61.0722,32.4831,12
1403637139388318976,52,72.3409,35.1771,12
1403637139388318976,53,198.268,50.6708,12
1403637139388318976,54,25.375,29.3136,12
1403637139388318976,55,194.949,51.705,12
1403637139388318976,56,87.113,39.2526,12
1403637139388318976,57,66.0616,39.3527,12
1403637139388318976,58,170.165,52.2724,12
1403637139388318976,59,111.21,47.6023,12
1403637139388318976,60,67.215,44.8043,12
1403637139388318976,61,364.908,74.7524,12
1403637139388318976,62,365.077,74.7465,12
1403637139388318976,63,696.027,49.2996,12
1403637139388318976,64,711.128,47.6512,12
1403637139388318976,65,299.44,75.1986,12
1403637139388318976,66,686.132,54.2042,12
1403637139388318976,67,375.376,79.3666,12
1403637139388318976,68,725.716,52.2637,12
1403637139388318976,69,397.076,82.1553,12
1403637139388318976,70,367.056,82.8484,12
1403637139388318976,71,356.066,83.4791,12
1403637139388318976,72,647.091,66.9899,12
