timestamp,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z
0.000000,5.500000,0.000000,0.000000,-0.000000,2.530000,0.437000,1.000000,0.000000,0.000000,0.000000
0.100000,5.494155,0.252905,0.043558,-0.115919,2.526065,0.430647,0.999732,0.000214,-0.000066,0.023162
0.200000,5.476681,0.505079,0.085802,-0.231841,2.516343,0.411491,0.998935,0.000372,-0.000058,0.046134
0.300000,5.447656,0.756037,0.125512,-0.347212,2.502075,0.380191,0.997612,0.000481,-0.000018,0.069072
0.400000,5.407146,1.005294,0.161478,-0.461171,2.482537,0.337223,0.995759,0.000575,0.000039,0.092000
0.500000,5.355349,1.252279,0.192634,-0.573225,2.457020,0.284482,0.993383,0.000628,0.000049,0.114843
0.600000,5.292360,1.496507,0.217999,-0.684859,2.427126,0.221887,0.990478,0.000686,0.000087,0.137667
0.700000,5.218333,1.737459,0.236797,-0.794681,2.391538,0.153505,0.987047,0.000730,0.000128,0.160430
0.800000,5.133439,1.974630,0.248462,-0.902790,2.350826,0.079979,0.983089,0.000774,0.000132,0.183127
0.900000,5.037809,2.207484,0.252622,-1.009791,2.305296,0.004138,0.978609,0.000810,0.000145,0.205726
1.000000,4.931612,2.435509,0.249207,-1.114532,2.254581,-0.071304,0.973609,0.000805,0.000153,0.228222
1.100000,4.815026,2.658233,0.238311,-1.218214,2.198967,-0.144753,0.968086,0.000793,0.000120,0.250615
1.200000,4.688229,2.875145,0.220297,-1.318916,2.139300,-0.213305,0.962050,0.000775,0.000123,0.272871
1.300000,4.551485,3.085878,0.195712,-1.417555,2.075381,-0.275275,0.955502,0.000731,0.000110,0.294985
1.400000,4.405040,3.290007,0.165364,-1.513371,2.007548,-0.328759,0.948449,0.000674,0.000067,0.316930
1.500000,4.249159,3.487120,0.130155,-1.606516,1.935994,-0.371938,0.940885,0.000625,0.000079,0.338726
1.600000,4.084108,3.676912,0.091177,-1.696772,1.861029,-0.403453,0.932833,0.000544,0.000051,0.360308
1.700000,3.910198,3.859020,0.049706,-1.783215,1.782156,-0.422349,0.924293,0.000483,0.000041,0.381683
1.800000,3.727811,4.033067,0.007009,-1.866273,1.699569,-0.428033,0.915271,0.000392,0.000061,0.402838
1.900000,3.537294,4.198679,-0.035566,-1.945172,1.613206,-0.420206,0.905775,0.000306,0.000107,0.423759
2.000000,3.339121,4.355518,-0.076722,-2.019276,1.523118,-0.400278,0.895809,0.000185,0.000131,0.444439
2.100000,3.133712,4.503225,-0.115225,-2.089643,1.429820,-0.367755,0.885387,0.000016,0.000142,0.464854
2.200000,2.921459,4.641461,-0.149898,-2.155730,1.333124,-0.324359,0.874500,-0.000145,0.000220,0.485025
2.300000,2.702835,4.769904,-0.179689,-2.216617,1.232930,-0.270484,0.863169,-0.000294,0.000304,0.504915
2.400000,2.478353,4.888199,-0.203666,-2.272334,1.129849,-0.209199,0.851383,-0.000476,0.000376,0.524545
2.500000,2.248565,4.996067,-0.221144,-2.322533,1.024288,-0.140890,0.839145,-0.000638,0.000447,0.543907
2.600000,2.013957,5.093310,-0.231539,-2.368548,0.917134,-0.067839,0.826455,-0.000799,0.000561,0.563002
2.700000,1.775026,5.179740,-0.234490,-2.409205,0.808744,0.006816,0.813328,-0.000923,0.000682,0.581805
2.800000,1.532277,5.255207,-0.229894,-2.445017,0.698269,0.082688,0.799766,-0.001021,0.000799,0.600310
2.900000,1.286187,5.319589,-0.217880,-2.475688,0.588333,0.154813,0.785787,-0.001086,0.000890,0.618495
3.000000,1.037312,5.372900,-0.198823,-2.500650,0.477758,0.222858,0.771408,-0.001110,0.000982,0.636339
3.100000,0.786170,5.415117,-0.173267,-2.521036,0.367507,0.284248,0.756631,-0.001077,0.001048,0.653841
3.200000,0.533247,5.446275,-0.141999,-2.535487,0.257173,0.336664,0.741492,-0.001013,0.001094,0.670960
3.300000,0.279099,5.466402,-0.106002,-2.543635,0.146058,0.378833,0.725975,-0.000916,0.001067,0.687719
3.400000,0.024367,5.475427,-0.066344,-2.545151,0.034078,0.409326,0.710115,-0.000812,0.000994,0.704085
3.500000,-0.230282,5.473225,-0.024265,-2.539743,-0.079411,0.427648,0.693849,-0.000779,0.000861,0.720119
3.600000,-0.484086,5.459717,0.018981,-2.527288,-0.193363,0.432890,0.677218,-0.000725,0.000719,0.735782
3.700000,-0.736343,5.434811,0.062108,-2.508318,-0.308212,0.424961,0.660211,-0.000717,0.000518,0.751079
3.800000,-0.986354,5.398400,0.103711,-2.483477,-0.423728,0.403306,0.642791,-0.000711,0.000407,0.766041
3.900000,-1.233559,5.350444,0.142543,-2.453957,-0.539404,0.370020,0.624998,-0.000676,0.000361,0.780626
4.000000,-1.477484,5.290957,0.177453,-2.420917,-0.654155,0.325569,0.606795,-0.000594,0.000402,0.794858
4.100000,-1.717818,5.220043,0.207344,-2.384804,-0.767940,0.271044,0.588262,-0.000506,0.000407,0.808671
4.200000,-1.954228,5.137817,0.231323,-2.344599,-0.879799,0.208321,0.569369,-0.000422,0.000380,0.822082
4.300000,-2.186444,5.044451,0.248668,-2.301885,-0.989781,0.139465,0.550181,-0.000385,0.000321,0.835045
4.400000,-2.414160,4.940141,0.258871,-2.254902,-1.097852,0.066474,0.530747,-0.000333,0.000220,0.847530
4.500000,-2.636985,4.825103,0.261643,-2.203845,-1.203076,-0.008015,0.511031,-0.000301,0.000056,0.859562
4.600000,-2.854517,4.699639,0.256923,-2.148250,-1.304729,-0.082203,0.491055,-0.000381,-0.000122,0.871129
4.700000,-3.066304,4.564093,0.244943,-2.088159,-1.403482,-0.152886,0.470841,-0.000438,-0.000303,0.882218
4.800000,-3.271879,4.418831,0.226092,-2.023026,-1.498296,-0.219501,0.450400,-0.000574,-0.000517,0.892827
4.900000,-3.470803,4.264262,0.200898,-1.953794,-1.589213,-0.279481,0.429748,-0.000739,-0.000743,0.902948
5.000000,-3.662641,4.100752,0.170125,-1.880379,-1.676814,-0.330909,0.408876,-0.000941,-0.000910,0.912589
5.100000,-3.846967,3.928692,0.134772,-1.802590,-1.760705,-0.372034,0.387791,-0.001166,-0.001059,0.921746
5.200000,-4.023349,3.748479,0.095892,-1.720517,-1.840955,-0.401824,0.366520,-0.001466,-0.001204,0.930408
