timestamp,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z
0.000000,5.500000,0.000000,0.000000,-0.000000,2.530000,0.437000,1.000000,0.000000,0.000000,0.000000
0.100000,5.527251,0.201353,0.054130,0.017873,-0.062174,0.197491,0.999255,0.003525,0.014028,-0.035778
0.200000,5.406933,0.040056,0.102733,-1.459569,-1.688709,0.319028,0.982916,0.007240,-0.003578,0.183876
0.300000,4.847434,-0.331438,0.182769,-4.377232,-1.177404,0.464269,0.997545,-0.008665,-0.001724,0.069470
0.400000,3.888994,-0.424153,0.258244,-3.823911,-0.580253,0.159276,0.938601,0.094087,-0.025603,0.330938
0.500000,3.590420,-0.599133,0.265222,0.738029,-0.412420,0.219484,0.974494,-0.003845,0.095231,-0.203171
0.600000,4.306142,-0.638005,0.409016,6.897127,-0.906407,1.260045,0.879260,0.179042,0.036384,0.439911
0.700000,6.421411,-0.939147,0.837281,13.927260,-1.004485,3.447482,0.922701,0.036804,0.170579,-0.343761
0.800000,9.838861,-0.897999,2.085031,20.332138,1.042666,9.934310,0.591539,0.532846,0.585723,0.151937
0.900000,14.819791,-0.132592,4.751908,30.425091,8.510462,16.985290,0.093838,0.108024,0.946843,-0.288121
1.000000,21.733720,2.281288,8.679170,37.027633,13.236888,20.301037,0.319889,-0.151960,0.934336,-0.039937
1.100000,29.302337,4.709427,12.464300,38.699336,11.099393,17.519594,0.250017,-0.124326,0.959101,-0.046466
1.200000,37.230821,6.745786,15.687616,40.637325,9.344260,14.754852,0.320031,-0.078673,0.944134,0.001218
1.300000,45.555860,8.483177,18.357862,42.551357,8.124932,11.835860,0.148852,-0.186293,0.971051,-0.014031
1.400000,54.247800,10.022580,20.415223,44.460270,7.377576,8.802600,0.341867,-0.108918,0.930872,0.068860
1.500000,63.323063,11.469519,21.872842,46.134403,7.129141,5.544705,0.017902,0.172528,-0.984838,-0.002662
1.600000,72.681153,12.877270,22.624964,47.647103,7.118633,1.998067,0.367302,-0.081998,0.917211,0.130726
1.700000,82.376284,14.344494,22.691876,49.089840,7.515943,-1.726493,0.192573,0.176721,-0.960552,0.095002
1.800000,92.268540,15.849690,21.939208,50.189958,7.744346,-5.964626,0.490007,-0.262663,0.823918,0.109818
1.900000,102.475215,17.499296,20.421510,51.716698,8.589839,-9.725682,0.254635,0.100470,-0.959910,-0.060324
2.000000,112.818665,19.295431,18.062978,51.997727,9.589217,-14.021411,0.371000,-0.083440,0.904316,0.193933
2.100000,123.341219,21.311148,14.884078,52.922824,10.548349,-18.337098,0.472491,0.113647,-0.869344,-0.089873
2.200000,133.839616,23.469536,10.827076,52.375458,11.114264,-22.595087,0.301024,-0.113851,0.942392,0.091218
