timestamp,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z
0.000000,5.500000,0.000000,0.000000,-0.000000,2.530000,0.437000,1.000000,0.000000,0.000000,0.000000
0.100000,5.494165,0.252933,0.043567,-0.116716,2.527757,0.432065,0.999736,-0.000014,0.000015,0.022997
0.200000,5.476664,0.505392,0.085966,-0.233215,2.520412,0.413803,0.998943,-0.000016,0.000023,0.045964
0.300000,5.447550,0.756836,0.125905,-0.348984,2.507762,0.382980,0.997622,-0.000015,0.000054,0.068920
0.400000,5.406912,1.006759,0.162133,-0.463654,2.489581,0.339668,0.995775,-0.000008,0.000035,0.091830
0.500000,5.354810,1.254613,0.193535,-0.577875,2.466643,0.286698,0.993398,-0.000010,0.000029,0.114716
0.600000,5.291386,1.499905,0.219154,-0.690400,2.438373,0.224407,0.990494,-0.000007,0.000020,0.137558
0.700000,5.216797,1.742116,0.238218,-0.801371,2.404910,0.155876,0.987068,0.000021,0.000011,0.160302
0.800000,5.131153,1.980730,0.250182,-0.911228,2.366523,0.082578,0.983116,0.000008,0.000012,0.182983
0.900000,5.034611,2.215213,0.254640,-1.019298,2.322306,0.006423,0.978646,0.000020,-0.000003,0.205553
1.000000,4.927386,2.445026,0.251474,-1.124825,2.273153,-0.069610,0.973658,0.000050,-0.000013,0.228011
1.100000,4.809703,2.669682,0.240790,-1.228195,2.219294,-0.143468,0.968162,0.000081,-0.000035,0.250324
1.200000,4.681810,2.888699,0.222910,-1.329047,2.160562,-0.213062,0.962147,0.000074,-0.000008,0.272531
1.300000,4.543991,3.101653,0.198378,-1.426727,2.097813,-0.276185,0.955621,0.000051,-0.000041,0.294599
1.400000,4.396540,3.308071,0.167947,-1.521851,2.029785,-0.330920,0.948597,0.000045,-0.000043,0.316487
1.500000,4.239708,3.507501,0.132518,-1.614216,1.958039,-0.375720,0.941065,0.000041,-0.000063,0.338226
1.600000,4.073850,3.699526,0.093198,-1.702568,1.882008,-0.408505,0.933039,0.000043,-0.000086,0.359774
1.700000,3.899341,3.883785,0.051209,-1.787003,1.802525,-0.429334,0.924513,0.000038,-0.000072,0.381151
1.800000,3.716552,4.059893,0.007772,-1.868209,1.719156,-0.437187,0.915507,0.000041,-0.000048,0.402301
1.900000,3.525844,4.227473,-0.035781,-1.945077,1.631681,-0.431666,0.906009,0.000031,-0.000037,0.423258
2.000000,3.327637,4.386115,-0.078117,-2.018297,1.540564,-0.413020,0.896041,0.000018,-0.000056,0.443971
2.100000,3.122370,4.535498,-0.117961,-2.086597,1.446499,-0.381727,0.885596,0.000021,-0.000060,0.464456
2.200000,2.910407,4.675297,-0.154062,-2.151490,1.349211,-0.338597,0.874677,0.000019,-0.000062,0.484706
2.300000,2.692240,4.805242,-0.185300,-2.211037,1.249081,-0.284560,0.863304,0.000004,-0.000049,0.504685
2.400000,2.468356,4.925002,-0.210716,-2.265858,1.145996,-0.222273,0.851460,-0.000032,-0.000042,0.524419
2.500000,2.239201,5.034360,-0.229570,-2.316349,1.040627,-0.153603,0.839204,-0.000052,-0.000035,0.543817
2.600000,2.005266,5.133079,-0.241264,-2.361943,0.933573,-0.079937,0.826482,-0.000041,-0.000052,0.562963
2.700000,1.767009,5.221009,-0.245486,-2.402341,0.824727,-0.004045,0.813314,-0.000039,-0.000059,0.581825
2.800000,1.524946,5.297950,-0.242085,-2.438412,0.713932,0.072141,0.799735,-0.000056,-0.000039,0.600354
2.900000,1.279553,5.363760,-0.231148,-2.468638,0.601973,0.146018,0.785723,-0.000020,-0.000054,0.618578
3.000000,1.031391,5.418301,-0.213003,-2.493786,0.488462,0.215997,0.771292,-0.000012,-0.000044,0.636481
3.100000,0.780963,5.461440,-0.188177,-2.513888,0.374192,0.279035,0.756468,0.000001,-0.000029,0.654031
3.200000,0.528826,5.493094,-0.157475,-2.528148,0.258603,0.333547,0.741213,-0.000031,-0.000041,0.671270
3.300000,0.275494,5.513138,-0.121803,-2.537679,0.142411,0.378046,0.725589,-0.000055,-0.000022,0.688129
3.400000,0.021505,5.521584,-0.082273,-2.541323,0.026453,0.410853,0.709575,-0.000058,-0.000028,0.704630
3.500000,-0.232621,5.518397,-0.040078,-2.540255,-0.090043,0.431254,0.693185,-0.000059,0.000008,0.720759
3.600000,-0.486343,5.503599,0.003545,-2.533499,-0.206099,0.438800,0.676446,-0.000077,0.000024,0.736492
3.700000,-0.739156,5.477196,0.047249,-2.521799,-0.321883,0.433165,0.659327,-0.000080,0.000031,0.751856
3.800000,-0.990510,5.439224,0.089693,-2.504392,-0.437475,0.413498,0.641859,-0.000071,0.000050,0.766822
3.900000,-1.239868,5.389795,0.129557,-2.481867,-0.550964,0.382014,0.624043,-0.000065,0.000099,0.781390
4.000000,-1.486726,5.329071,0.165657,-2.454226,-0.663641,0.338236,0.605905,-0.000065,0.000132,0.795537
4.100000,-1.730508,5.257088,0.196888,-2.420830,-0.775282,0.284784,0.587440,-0.000063,0.000154,0.809268
4.200000,-1.970740,5.174060,0.222315,-2.382729,-0.884975,0.222573,0.568647,-0.000059,0.000164,0.822582
4.300000,-2.206934,5.080175,0.241115,-2.339983,-0.992422,0.153019,0.549577,-0.000055,0.000168,0.835443
4.400000,-2.438592,4.975624,0.252773,-2.292438,-1.098282,0.079602,0.530230,-0.000058,0.000171,0.847854
4.500000,-2.665213,4.860607,0.256966,-2.239561,-1.201361,0.003908,0.510618,-0.000052,0.000186,0.859808
4.600000,-2.886318,4.735408,0.253529,-2.181744,-1.302147,-0.072413,0.490715,-0.000064,0.000204,0.871320
4.700000,-3.101384,4.600271,0.242586,-2.119459,-1.400094,-0.146067,0.470550,-0.000073,0.000186,0.882373
4.800000,-3.310064,4.455459,0.224465,-2.053173,-1.495747,-0.215366,0.450110,-0.000057,0.000192,0.892973
4.900000,-3.511850,4.301246,0.199737,-1.982180,-1.588023,-0.278064,0.429473,-0.000071,0.000216,0.903080
5.000000,-3.706354,4.137970,0.169138,-1.907286,-1.676839,-0.331956,0.408596,-0.000051,0.000211,0.912715
5.100000,-3.893134,3.966013,0.133660,-1.827897,-1.761833,-0.376015,0.387495,-0.000069,0.000223,0.921872
5.200000,-4.071784,3.785711,0.094332,-1.744536,-1.843621,-0.408352,0.366201,-0.000070,0.000226,0.930536
5.300000,-4.241919,3.597435,0.052381,-1.657742,-1.921128,-0.428468,0.344682,-0.000060,0.000265,0.938720
5.400000,-4.403200,3.401653,0.009106,-1.567631,-1.994208,-0.435228,0.322970,-0.000036,0.000276,0.946409
5.500000,-4.555354,3.198760,-0.034159,-1.474575,-2.063098,-0.428368,0.301112,-0.000023,0.000272,0.953589
5.600000,-4.698002,2.989160,-0.076128,-1.377882,-2.128128,-0.408889,0.279111,-0.000019,0.000290,0.960259
5.700000,-4.830849,2.773309,-0.115508,-1.278454,-2.188156,-0.376892,0.256956,0.000005,0.000282,0.966423
5.800000,-4.953605,2.551691,-0.151071,-1.176585,-2.243260,-0.332785,0.234642,-0.000005,0.000285,0.972082
5.900000,-5.066064,2.324793,-0.181740,-1.072333,-2.293905,-0.279047,0.212215,0.000004,0.000296,0.977223
6.000000,-5.167968,2.093098,-0.206556,-0.965414,-2.339210,-0.216176,0.189707,0.000030,0.000260,0.981841
6.100000,-5.259080,1.857071,-0.224774,-0.856530,-2.380497,-0.147295,0.167087,0.000025,0.000244,0.985942
6.200000,-5.339199,1.617200,-0.235865,-0.745586,-2.416171,-0.074103,0.144393,0.000016,0.000263,0.989520
6.300000,-5.408124,1.374006,-0.239457,-0.632823,-2.446942,0.002260,0.121617,0.000018,0.000243,0.992577
6.400000,-5.465766,1.127955,-0.235398,-0.519784,-2.472994,0.078735,0.098760,0.000059,0.000235,0.995111
6.500000,-5.512062,0.879574,-0.223825,-0.405876,-2.493942,0.152291,0.075845,0.000080,0.000243,0.997120
6.600000,-5.546891,0.629404,-0.205116,-0.290582,-2.508588,0.220983,0.052888,0.000113,0.000242,0.998600
6.700000,-5.570144,0.378025,-0.179837,-0.174400,-2.518031,0.283203,0.029918,0.000100,0.000283,0.999552
6.800000,-5.581740,0.126001,-0.148710,-0.057375,-2.521307,0.337584,0.006927,0.000082,0.000293,0.999976
6.900000,-5.581668,-0.126109,-0.112696,0.058949,-2.520220,0.381121,0.016090,-0.000089,-0.000284,-0.999871
7.000000,-5.569957,-0.377872,-0.072873,0.175048,-2.514086,0.413548,0.039075,-0.000108,-0.000274,-0.999236
7.100000,-5.546660,-0.628744,-0.030430,0.290763,-2.502466,0.433036,0.062048,-0.000085,-0.000263,-0.998073
7.200000,-5.511810,-0.878193,0.013297,0.406029,-2.485709,0.439422,0.084999,-0.000074,-0.000247,-0.996381
7.300000,-5.465467,-1.125668,0.057004,0.520645,-2.463091,0.432529,0.107910,-0.000088,-0.000264,-0.994161
7.400000,-5.407738,-1.370637,0.099387,0.633816,-2.435603,0.413135,0.130741,-0.000088,-0.000253,-0.991417
7.500000,-5.338721,-1.612595,0.139163,0.746263,-2.402819,0.380377,0.153509,-0.000093,-0.000216,-0.988147
7.600000,-5.258572,-1.851032,0.175098,0.856440,-2.365274,0.336688,0.176141,-0.000089,-0.000210,-0.984365
7.700000,-5.167481,-2.085493,0.206137,0.964937,-2.323160,0.282549,0.198717,-0.000096,-0.000202,-0.980057
7.800000,-5.065602,-2.315452,0.231336,1.072061,-2.275448,0.220136,0.221203,-0.000109,-0.000178,-0.975228
7.900000,-4.953153,-2.540388,0.249914,1.176341,-2.222488,0.150719,0.243605,-0.000100,-0.000154,-0.969875
8.000000,-4.830428,-2.759841,0.261324,1.277975,-2.165661,0.076964,0.265833,-0.000095,-0.000168,-0.964019
8.100000,-4.697665,-2.973381,0.265237,1.376947,-2.104220,0.001140,0.287933,-0.000110,-0.000156,-0.957650
8.200000,-4.555171,-3.180530,0.261536,1.472578,-2.037871,-0.074851,0.309857,-0.000099,-0.000174,-0.950783
8.300000,-4.403257,-3.380796,0.250333,1.565215,-1.966987,-0.148606,0.331636,-0.000109,-0.000183,-0.943407
8.400000,-4.242222,-3.573774,0.231968,1.654684,-1.891934,-0.217790,0.353233,-0.000127,-0.000164,-0.935535
8.500000,-4.072445,-3.759060,0.207026,1.740524,-1.813191,-0.279828,0.374640,-0.000089,-0.000161,-0.927170
8.600000,-3.894276,-3.936301,0.176281,1.822428,-1.731027,-0.333418,0.395879,-0.000114,-0.000146,-0.918303
8.700000,-3.708079,-4.105117,0.140683,1.900653,-1.644807,-0.376819,0.416890,-0.000119,-0.000144,-0.908957
8.800000,-3.514288,-4.265133,0.101317,1.974739,-1.554957,-0.408624,0.437684,-0.000112,-0.000152,-0.899129
8.900000,-3.313257,-4.415977,0.059398,2.045189,-1.461645,-0.427828,0.458229,-0.000121,-0.000149,-0.888834
9.000000,-3.105396,-4.557334,0.016196,2.111375,-1.365164,-0.434110,0.478545,-0.000130,-0.000154,-0.878063
9.100000,-2.891149,-4.688903,-0.026948,2.172621,-1.265731,-0.426692,0.498601,-0.000138,-0.000153,-0.866832
9.200000,-2.671008,-4.810402,-0.068717,2.229387,-1.163664,-0.406639,0.518413,-0.000168,-0.000149,-0.855131
9.300000,-2.445427,-4.921577,-0.107865,2.281606,-1.059304,-0.374574,0.537926,-0.000184,-0.000173,-0.842992
9.400000,-2.214881,-5.022150,-0.143236,2.328781,-0.951831,-0.331096,0.557181,-0.000178,-0.000148,-0.830391
9.500000,-1.979843,-5.111870,-0.173711,2.370883,-0.842390,-0.277170,0.576154,-0.000172,-0.000161,-0.817341
9.600000,-1.740870,-5.190600,-0.198335,2.407780,-0.731733,-0.214213,0.594797,-0.000169,-0.000142,-0.803876
9.700000,-1.498424,-5.258151,-0.216321,2.439970,-0.618889,-0.144712,0.613114,-0.000189,-0.000107,-0.789994
9.800000,-1.253030,-5.314375,-0.227115,2.467061,-0.505402,-0.070784,0.631104,-0.000201,-0.000107,-0.775698
9.900000,-1.005201,-5.359176,-0.230400,2.488379,-0.390569,0.005219,0.648772,-0.000211,-0.000079,-0.760983
10.000000,-0.755491,-5.392451,-0.226053,2.505292,-0.274889,0.081374,0.666104,-0.000197,-0.000076,-0.745859
10.100000,-0.504372,-5.414138,-0.214206,2.516522,-0.158775,0.154807,0.683087,-0.000244,-0.000080,-0.730337
10.200000,-0.252368,-5.424176,-0.195244,2.522726,-0.042013,0.223313,0.699714,-0.000269,-0.000053,-0.714423
10.300000,-0.000010,-5.422535,-0.169754,2.523712,0.074562,0.285033,0.715942,-0.000266,-0.000057,-0.698159
10.400000,0.252171,-5.409265,-0.138508,2.518954,0.190673,0.338403,0.731822,-0.000258,-0.000035,-0.681496
10.500000,0.503602,-5.384358,-0.102411,2.508799,0.307148,0.381607,0.747297,-0.000249,-0.000025,-0.664490
10.600000,0.753766,-5.347878,-0.062584,2.493568,0.422888,0.412885,0.762391,-0.000249,-0.000052,-0.647117
10.700000,1.002119,-5.299816,-0.020261,2.472688,0.537956,0.431605,0.777059,-0.000256,-0.000062,-0.629428
10.800000,1.248131,-5.240327,0.023259,2.446730,0.651657,0.436924,0.791340,-0.000259,-0.000052,-0.611377
10.900000,1.491280,-5.169558,0.066683,2.415268,0.763497,0.429477,0.805193,-0.000249,-0.000059,-0.593013
11.000000,1.731016,-5.087621,0.108667,2.378901,0.874826,0.408387,0.818618,-0.000261,-0.000052,-0.574339
11.100000,1.966869,-4.994688,0.147960,2.337441,0.983547,0.375582,0.831613,-0.000254,-0.000031,-0.555355
11.200000,2.198329,-4.890957,0.183393,2.291119,1.090474,0.331361,0.844164,-0.000257,-0.000032,-0.536085
11.300000,2.424926,-4.776640,0.213844,2.239643,1.195467,0.276161,0.856272,-0.000241,-0.000031,-0.516525
11.400000,2.646110,-4.651950,0.238366,2.183197,1.297802,0.212800,0.867928,-0.000246,-0.000006,-0.496689
11.500000,2.861457,-4.517168,0.256203,2.123130,1.397208,0.142843,0.879118,-0.000211,0.000012,-0.476604
11.600000,3.070572,-4.372580,0.266811,2.058135,1.493854,0.068521,0.889846,-0.000207,0.000024,-0.456260
11.700000,3.272960,-4.218517,0.269873,1.988901,1.586885,-0.007420,0.900101,-0.000207,0.000049,-0.435681
11.800000,3.468185,-4.055278,0.265334,1.915203,1.677265,-0.083338,0.909883,-0.000230,0.000098,-0.414864
11.900000,3.655848,-3.883179,0.253270,1.837487,1.764017,-0.157290,0.919185,-0.000219,0.000110,-0.393827
12.000000,3.835564,-3.702592,0.234050,1.756055,1.847361,-0.226074,0.927996,-0.000207,0.000125,-0.372591
12.100000,4.006965,-3.513846,0.208281,1.670935,1.926656,-0.288027,0.936316,-0.000233,0.000118,-0.351158
12.200000,4.169650,-3.317370,0.176724,1.581986,2.002194,-0.341489,0.944156,-0.000225,0.000141,-0.329498
12.300000,4.323294,-3.113580,0.140362,1.490274,2.072778,-0.384099,0.951488,-0.000201,0.000173,-0.307687
12.400000,4.467594,-2.902896,0.100290,1.395122,2.140101,-0.415361,0.958311,-0.000191,0.000161,-0.285726
12.500000,4.602241,-2.685766,0.057720,1.297240,2.201902,-0.433778,0.964631,-0.000176,0.000170,-0.263605
