timestamp,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z
1403636897.201667,-0.129735,0.180270,0.005900,0.016147,0.029289,-0.003211,0.599622,0.051095,-0.795352,0.072505
1403636897.451667,-0.110915,0.195861,0.004423,0.100088,0.120069,0.002515,0.592455,0.045477,-0.801811,0.063459
1403636897.551666,-0.099511,0.206804,0.003824,0.119472,0.134979,0.013753,0.585453,0.043068,-0.807656,0.055514
1403636897.651666,-0.086000,0.219806,0.006291,0.138695,0.152589,0.053535,0.572618,0.043695,-0.817386,0.045600
1403636897.701667,-0.078770,0.226798,0.009667,0.132923,0.155007,0.088330,0.564832,0.045197,-0.822998,0.039953
1403636897.851666,-0.060526,0.247860,0.030416,0.094140,0.134396,0.189815,0.547695,0.050240,-0.834596,0.030905
1403636897.951667,-0.053918,0.259171,0.052187,0.025287,0.108243,0.234549,0.546836,0.052750,-0.835043,0.029841
1403636898.151666,-0.050025,0.269076,0.082304,-0.010644,0.063707,0.111377,0.563081,0.056269,-0.823730,0.035249
1403636898.501667,-0.067508,0.273037,0.138841,-0.076728,0.005981,0.209385,0.563677,0.065762,-0.822233,0.043313
1403636898.901667,-0.110312,0.268843,0.212167,-0.148638,-0.031989,0.138748,0.560403,0.070745,-0.823575,0.051650
1403636899.251667,-0.178642,0.272800,0.256112,-0.230642,0.065243,0.104894,0.572321,0.040447,-0.817807,0.044778
1403636899.451667,-0.215897,0.289186,0.268734,-0.174878,0.109304,0.070765,0.586128,0.001867,-0.810086,0.014522
1403636899.651666,-0.255424,0.315317,0.282194,-0.148468,0.145330,0.053650,0.574148,-0.033949,-0.818038,0.003904
1403636900.001667,-0.313562,0.383110,0.297308,-0.192514,0.227533,0.002250,0.573045,-0.044207,-0.818043,-0.021701
1403636900.301667,-0.360072,0.451748,0.316891,-0.121223,0.216931,0.201333,0.584358,-0.038935,-0.810128,-0.026486
1403636901.051666,-0.473436,0.635742,0.417832,-0.231497,0.312848,-0.043554,0.565350,-0.038955,-0.823925,0.003054
1403636901.701667,-0.641517,0.913546,0.435338,-0.283414,0.475049,-0.020939,0.573386,-0.029751,-0.818654,-0.012172
1403636902.851666,-0.951974,1.537200,0.284737,-0.250562,0.468601,-0.046770,0.576303,-0.031253,-0.816253,-0.025078
1403636904.451667,-1.295990,2.152930,0.507650,-0.258668,0.494851,0.175010,0.573625,-0.032703,-0.818460,-0.002854
1403636905.801667,-1.703220,2.820230,0.652307,-0.344314,0.299974,-0.017794,0.565602,-0.016052,-0.824204,-0.022891
1403636907.651666,-2.566870,3.232300,0.646237,-0.605355,0.237977,0.161732,0.557814,-0.014917,-0.829774,0.009801
1403636908.651666,-3.202480,3.538590,0.680037,-0.634834,0.310387,-0.065764,0.569666,0.007745,-0.821827,0.004633
1403636909.501667,-3.783030,3.786290,0.765270,-0.825359,0.366266,-0.031509,0.564349,0.003879,-0.825457,0.010724
1403636910.651666,-4.662630,4.149250,0.619958,-0.661248,0.183222,-0.043266,0.570830,0.011182,-0.820990,0.001960
1403636911.901667,-5.431260,4.368600,0.606413,-0.504678,0.166940,-0.093650,0.569172,0.000636,-0.822082,0.014981
1403636913.151666,-6.111340,4.731160,0.470744,-0.485136,0.428716,-0.192544,0.582760,-0.000099,-0.812622,0.006052
1403636914.751667,-6.882240,5.534350,0.442329,-0.339580,0.456464,0.183233,0.578898,0.002807,-0.815390,-0.002813
1403636916.451667,-7.531730,6.220480,0.527505,-0.317269,0.402473,0.147861,0.576751,0.002579,-0.816873,-0.008419
1403636917.451667,-7.784210,6.494960,0.421431,-0.205270,0.211540,-0.362032,0.577479,-0.082605,-0.809557,-0.065668
1403636919.701667,-8.134400,6.631840,0.706573,0.001443,0.205216,0.183422,0.576143,-0.160948,-0.792425,-0.119236
1403636923.251667,-7.411000,6.975300,0.476419,0.203502,0.078114,-0.170705,0.561782,-0.244517,-0.773826,-0.160638
1403636925.701667,-7.766340,7.769710,0.166484,-0.318428,0.533488,-0.145089,0.499431,-0.289785,-0.792332,-0.196984
1403636927.151666,-8.320070,8.502780,0.087357,-0.103577,0.536987,-0.067232,0.535499,-0.336717,-0.745115,-0.211345
1403636927.951667,-8.409530,8.993180,-0.033039,-0.273699,0.750795,-0.034880,0.476386,-0.401325,-0.737366,-0.261315
1403636929.001667,-8.778780,9.820570,-0.094399,-0.363408,0.718815,0.217216,0.503612,-0.385588,-0.723679,-0.272003
1403636930.801667,-9.021360,10.888500,0.147200,0.050126,0.413400,0.000119,0.521483,-0.387967,-0.714258,-0.259562
1403636932.601667,-8.470800,11.089900,0.176177,0.335220,-0.363030,0.166011,0.497673,-0.416638,-0.685602,-0.329673
1403636934.351666,-8.061350,10.214800,0.190872,0.230366,-0.516801,-0.248692,0.444638,-0.537175,-0.607199,-0.380853
1403636934.701667,-7.959450,10.034800,0.150972,0.329697,-0.592478,0.039949,0.409621,-0.601085,-0.549715,-0.410756
1403636935.201667,-7.808430,9.789520,0.273570,0.289680,-0.470429,0.350611,0.384080,-0.615555,-0.537204,-0.430100
1403636937.051666,-7.139170,9.344780,0.245042,0.399789,-0.113904,0.054940,0.378698,-0.610677,-0.545798,-0.431006
1403636939.301667,-6.543160,8.898330,0.045212,0.452644,-0.369124,-0.114152,0.371863,-0.635269,-0.514445,-0.439883
1403636940.051666,-6.206850,8.523100,0.019896,0.444888,-0.604131,-0.122797,0.384470,-0.629550,-0.506013,-0.446990
1403636940.551666,-5.942630,8.161300,-0.081694,0.526329,-0.713684,-0.187513,0.370672,-0.651066,-0.488364,-0.447455
1403636940.901667,-5.780970,7.950150,-0.095524,0.565211,-0.671673,0.086671,0.346859,-0.659724,-0.499175,-0.441903
1403636941.451667,-5.474510,7.634480,0.003779,0.526638,-0.547207,0.111972,0.357760,-0.645547,-0.498265,-0.454982
1403636941.851666,-5.253560,7.385250,0.014689,0.479482,-0.577730,0.066349,0.360442,-0.641160,-0.505967,-0.450548
1403636942.301667,-5.007410,7.107760,0.069508,0.506758,-0.583415,0.078624,0.368651,-0.645670,-0.500803,-0.443174
1403636942.651666,-4.835580,6.937780,0.052369,0.580809,-0.578156,-0.119101,0.367724,-0.655564,-0.495492,-0.435320
1403636943.001667,-4.609280,6.726850,0.029912,0.631751,-0.534206,0.066365,0.357844,-0.651035,-0.497696,-0.447660
1403636943.801667,-4.167520,6.333660,0.005751,0.482172,-0.577723,-0.246781,0.352344,-0.647706,-0.489433,-0.465603
1403636944.551666,-3.819450,6.008800,-0.126414,0.427794,-0.220166,0.068747,0.356758,-0.631316,-0.527792,-0.442266
1403636947.201667,-3.755320,5.471130,-0.519899,0.156479,-0.207661,-0.308051,0.379141,-0.651476,-0.510678,-0.413568
1403636949.801667,-4.008710,6.235580,-0.865702,-0.305190,0.274335,-0.068736,0.384879,-0.622453,-0.532819,-0.424882
1403636950.901667,-4.254200,6.635280,-0.885866,-0.318918,0.392933,0.076363,0.378648,-0.612326,-0.537295,-0.439313
1403636951.351666,-4.398210,6.833860,-0.892909,-0.287816,0.361621,0.009491,0.374090,-0.627440,-0.540849,-0.416964
1403636951.751667,-4.517140,7.057710,-0.927520,-0.253339,0.550714,-0.017623,0.364247,-0.624297,-0.546475,-0.423016
1403636951.901667,-4.545450,7.144250,-0.924064,-0.258778,0.580860,0.082822,0.365968,-0.617756,-0.545429,-0.432380
1403636952.001667,-4.624210,7.287940,-0.917597,-0.311041,0.637328,0.066162,0.363092,-0.614261,-0.546822,-0.437988
1403636952.051666,-4.640250,7.317740,-0.910946,-0.328511,0.640086,0.040818,0.362884,-0.613530,-0.546631,-0.439422
1403636952.401667,-4.774400,7.586210,-0.949955,-0.384591,0.618787,-0.177385,0.386037,-0.615455,-0.531209,-0.435898
1403636952.851666,-4.928410,7.781400,-1.041940,-0.385650,0.413760,-0.131355,0.376975,-0.614006,-0.538828,-0.436522
1403636953.051666,-5.004460,7.873300,-1.077400,-0.376264,0.424356,-0.223895,0.377224,-0.626988,-0.537457,-0.419200
1403636953.651666,-5.156810,8.167910,-1.200780,-0.224720,0.493171,-0.041449,0.369695,-0.618176,-0.545663,-0.428294
1403636953.801667,-5.193410,8.244510,-1.191680,-0.261157,0.522893,0.107705,0.359833,-0.614569,-0.554287,-0.430803
1403636953.901667,-5.206350,8.287280,-1.174640,-0.299813,0.556107,0.172123,0.360541,-0.613096,-0.555319,-0.430981
1403636954.151666,-5.304370,8.458300,-1.143320,-0.372607,0.600956,0.091691,0.367853,-0.615031,-0.551396,-0.427064
1403636954.451667,-5.433520,8.663080,-1.115260,-0.445945,0.691488,0.176529,0.364713,-0.620179,-0.551514,-0.422131
1403636954.951667,-5.660000,9.035960,-1.121020,-0.493183,0.778960,-0.219645,0.370047,-0.621197,-0.533033,-0.439380
1403636955.601667,-6.004390,9.474850,-1.205110,-0.608472,0.683371,-0.141076,0.355584,-0.631556,-0.518594,-0.453604
1403636956.301667,-6.441320,9.922440,-1.187230,-0.528138,0.573133,0.033673,0.372719,-0.651273,-0.495628,-0.437351
1403636957.151666,-6.819560,10.287200,-1.220900,-0.364869,0.284362,0.142876,0.427018,-0.558175,-0.593751,-0.391863
1403636957.651666,-6.952400,10.375800,-1.176070,-0.326601,0.207470,-0.115096,0.455366,-0.509813,-0.638465,-0.353687
1403636958.201667,-7.112090,10.482200,-1.262560,-0.230567,0.209085,0.044152,0.503969,-0.413228,-0.708293,-0.271253
