timestamp,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z
1403636897.201667,-0.129735,0.180270,0.005900,0.016147,0.029289,-0.003211,0.599622,0.051095,-0.795352,0.072505
1403636897.451667,-0.115157,0.200764,0.011500,0.095649,0.113390,0.023764,0.588197,0.049087,-0.804652,0.064399
1403636897.551666,-0.103213,0.210612,0.010651,0.115685,0.101998,-0.013236,0.588259,0.038513,-0.805971,0.053619
1403636897.651666,-0.091311,0.212775,0.001346,0.127401,0.096957,-0.048815,0.573610,0.041486,-0.816730,0.046925
1403636897.701667,-0.084705,0.218085,0.001305,0.125206,0.098324,-0.038797,0.567796,0.042194,-0.821000,0.042255
1403636897.851666,-0.066936,0.236172,0.002130,0.089173,0.101200,0.018468,0.550940,0.047422,-0.832548,0.032819
1403636897.951667,-0.060856,0.246688,0.008848,0.025726,0.081665,0.054024,0.550770,0.050398,-0.832517,0.031937
1403636898.151666,-0.056216,0.261988,0.032896,-0.009241,0.075644,-0.011696,0.564169,0.056389,-0.822765,0.039704
1403636898.501667,-0.076742,0.292396,0.079945,-0.108848,0.052049,0.049347,0.563482,0.069050,-0.821604,0.051819
1403636898.901667,-0.120576,0.294136,0.143439,-0.148529,-0.010272,0.030522,0.565215,0.075507,-0.819344,0.059206
1403636899.251667,-0.195128,0.271821,0.190488,-0.234497,0.030819,-0.016342,0.580413,0.040709,-0.811880,0.048138
1403636899.451667,-0.241122,0.279804,0.198024,-0.195251,0.053453,-0.068749,0.594598,-0.000108,-0.803830,0.017611
1403636899.651666,-0.290626,0.293511,0.203302,-0.182427,0.063849,-0.103138,0.584004,-0.037148,-0.810871,0.006869
1403636900.001667,-0.370923,0.328834,0.207787,-0.255077,0.111158,-0.171063,0.582869,-0.053234,-0.810530,-0.021729
1403636900.301667,-0.433329,0.371160,0.215500,-0.213704,0.070540,0.013789,0.593322,-0.047455,-0.803112,-0.026924
1403636901.051666,-0.604826,0.537852,0.311804,-0.336152,0.285428,-0.149085,0.574756,-0.047917,-0.816908,0.004365
1403636901.701667,-0.815502,0.876903,0.343771,-0.403767,0.575980,-0.131028,0.582394,-0.038079,-0.811918,-0.012368
1403636902.851666,-1.126818,1.811628,0.211729,-0.384025,0.691065,-0.144369,0.580864,-0.031414,-0.812962,-0.026518
1403636904.451667,-1.364890,2.249987,0.395740,-0.218065,0.497631,0.142376,0.576983,-0.029162,-0.816222,-0.004773
1403636905.801667,-1.711123,2.809738,0.576984,-0.259491,0.216640,-0.031700,0.569878,-0.013493,-0.821192,-0.026442
1403636907.651666,-2.560479,3.239859,0.668806,-0.622077,0.262991,0.160216,0.557781,-0.014009,-0.829806,0.010270
1403636908.651666,-3.231446,3.576164,0.684311,-0.676528,0.353720,-0.070629,0.568891,0.008098,-0.822358,0.005178
1403636909.501667,-3.831187,3.830748,0.768084,-0.868638,0.389776,-0.037992,0.563835,0.004065,-0.825812,0.010163
1403636910.651666,-4.679298,4.175765,0.622463,-0.675037,0.205764,-0.042943,0.570971,0.011042,-0.820894,0.002316
1403636911.901667,-5.416813,4.380179,0.593592,-0.483835,0.171765,-0.099192,0.569843,0.000052,-0.821618,0.015012
1403636913.151666,-6.097738,4.719295,0.463540,-0.453766,0.422705,-0.188872,0.583349,-0.000249,-0.812198,0.006288
1403636914.751667,-6.837971,5.503754,0.445674,-0.316704,0.448511,0.178869,0.579292,0.002142,-0.815112,-0.002833
1403636916.451667,-7.474590,6.192638,0.508890,-0.315342,0.409876,0.136873,0.576185,0.001517,-0.817279,-0.008208
1403636917.451667,-7.800280,6.500709,0.414111,-0.207327,0.231564,-0.370045,0.578168,-0.083122,-0.809066,-0.065009
1403636919.701667,-8.179003,6.616192,0.694537,-0.018040,0.157502,0.174557,0.576228,-0.161438,-0.792023,-0.120815
1403636923.251667,-7.449205,7.050769,0.452110,0.150144,0.210427,-0.165479,0.562528,-0.243830,-0.773506,-0.160599
1403636925.701667,-7.839466,7.943572,0.133156,-0.289195,0.518444,-0.162520,0.501611,-0.288748,-0.791351,-0.196898
1403636927.151666,-8.455117,8.682432,0.121880,-0.229999,0.717638,-0.067574,0.533699,-0.338929,-0.745642,-0.210508
1403636927.951667,-8.608677,9.197918,-0.043316,-0.423707,0.928693,-0.064114,0.474696,-0.403146,-0.738080,-0.259564
1403636929.001667,-8.933264,9.994361,-0.111617,-0.462835,0.839730,0.195224,0.503828,-0.385936,-0.723513,-0.271554
1403636930.801667,-8.935524,10.797531,0.142996,0.097760,0.348613,0.004637,0.521248,-0.387925,-0.713999,-0.260804
1403636932.601667,-8.433104,11.032228,0.175769,0.356692,-0.383785,0.163762,0.497403,-0.417161,-0.685333,-0.329978
1403636934.351666,-8.054717,10.223493,0.191792,0.232778,-0.511990,-0.256619,0.444897,-0.536760,-0.606775,-0.381812
1403636934.701667,-7.948880,10.038663,0.147236,0.340591,-0.584369,0.030872,0.409659,-0.601118,-0.549882,-0.410446
1403636935.201667,-7.793041,9.804803,0.274175,0.298859,-0.454715,0.349233,0.383836,-0.615173,-0.537163,-0.430914
1403636937.051666,-7.138360,9.359897,0.240177,0.406000,-0.107554,0.056553,0.378710,-0.610885,-0.545517,-0.431057
1403636939.301667,-6.546539,8.883402,0.058025,0.442742,-0.389157,-0.101451,0.371394,-0.635733,-0.513821,-0.440338
1403636940.051666,-6.222351,8.491812,0.038217,0.424420,-0.624960,-0.108214,0.383144,-0.630893,-0.505083,-0.447287
1403636940.551666,-5.965749,8.141535,-0.056529,0.505154,-0.719758,-0.171985,0.369455,-0.652804,-0.487191,-0.447209
1403636940.901667,-5.809695,7.922168,-0.069340,0.536005,-0.672271,0.099259,0.344610,-0.662237,-0.497755,-0.441505
1403636941.451667,-5.503526,7.619400,0.028703,0.520605,-0.523586,0.116460,0.357210,-0.647747,-0.498175,-0.452380
1403636941.851666,-5.264293,7.384250,0.037631,0.494771,-0.539416,0.060890,0.360123,-0.643581,-0.505439,-0.447937
1403636942.301667,-5.003702,7.126531,0.085489,0.544507,-0.518197,0.059041,0.369747,-0.647638,-0.500706,-0.439484
1403636942.651666,-4.816025,6.976039,0.059381,0.628913,-0.491173,-0.154545,0.368603,-0.656932,-0.496020,-0.431901
1403636943.001667,-4.578315,6.790805,0.023431,0.699601,-0.441978,0.017427,0.359704,-0.651153,-0.499401,-0.444086
1403636943.801667,-4.127235,6.478902,-0.045282,0.493629,-0.417601,-0.314794,0.350670,-0.647796,-0.491376,-0.464694
1403636944.551666,-3.793549,6.258247,-0.205643,0.411197,-0.025889,0.005058,0.355178,-0.631248,-0.528677,-0.442577
1403636947.201667,-3.911857,5.965298,-0.595975,0.090506,-0.191478,-0.301313,0.382270,-0.650923,-0.506010,-0.417280
1403636949.801667,-4.177906,6.371757,-0.789207,-0.239868,0.058211,-0.015878,0.385009,-0.625761,-0.527711,-0.426278
1403636950.901667,-4.332203,6.602047,-0.823221,-0.229133,0.141419,0.101004,0.375441,-0.616228,-0.533583,-0.441130
1403636951.351666,-4.429027,6.697959,-0.873748,-0.173791,0.063622,0.011461,0.373200,-0.629560,-0.538339,-0.417813
1403636951.751667,-4.489557,6.954298,-0.908257,-0.085995,0.274092,-0.017431,0.364710,-0.623923,-0.545811,-0.424024
1403636951.901667,-4.505031,7.040382,-0.907317,-0.077094,0.305838,0.072825,0.368195,-0.615507,-0.545669,-0.433392
1403636952.001667,-4.577022,7.171227,-0.900536,-0.137412,0.378241,0.050824,0.362869,-0.613226,-0.547167,-0.439192
1403636952.051666,-4.591724,7.203964,-0.896663,-0.159145,0.390325,0.022387,0.362637,-0.612409,-0.547181,-0.440505
1403636952.401667,-4.738807,7.520245,-0.951158,-0.327820,0.567630,-0.215867,0.386062,-0.614612,-0.531884,-0.436242
1403636952.851666,-4.912290,7.791416,-1.072958,-0.365436,0.414471,-0.177922,0.377411,-0.612582,-0.539330,-0.437525
1403636953.051666,-4.986583,7.886673,-1.114642,-0.354241,0.418934,-0.277832,0.377604,-0.625439,-0.538020,-0.420447
1403636953.651666,-5.132147,8.163977,-1.252430,-0.169943,0.428129,-0.116091,0.372427,-0.615173,-0.545636,-0.430281
1403636953.801667,-5.162384,8.234773,-1.246978,-0.201758,0.443399,0.029235,0.362858,-0.611140,-0.553719,-0.433862
1403636953.901667,-5.172547,8.269773,-1.234948,-0.236917,0.465086,0.087430,0.363875,-0.609188,-0.555349,-0.433673
1403636954.151666,-5.265369,8.427815,-1.205467,-0.324686,0.505976,0.013042,0.370505,-0.611236,-0.551473,-0.430110
1403636954.451667,-5.401230,8.626857,-1.172079,-0.437072,0.626297,0.128530,0.365853,-0.617991,-0.551234,-0.424712
1403636954.951667,-5.644510,9.017284,-1.160091,-0.494849,0.770140,-0.217733,0.366938,-0.621984,-0.533839,-0.439896
1403636955.601667,-5.998494,9.473478,-1.215340,-0.605214,0.679284,-0.149480,0.355876,-0.630876,-0.518947,-0.453917
1403636956.301667,-6.438549,9.915341,-1.203368,-0.528690,0.558688,0.029569,0.373200,-0.650353,-0.495884,-0.438020
1403636957.151666,-6.814586,10.249862,-1.237163,-0.361908,0.240796,0.151138,0.426685,-0.557251,-0.593912,-0.393294
1403636957.651666,-6.926649,10.360875,-1.189334,-0.269372,0.153073,-0.107027,0.457420,-0.508272,-0.637642,-0.354738
1403636958.201667,-7.038469,10.435460,-1.277966,-0.145539,0.153774,0.033161,0.503642,-0.411565,-0.709360,-0.271595
1403636960.001667,-7.444825,10.767707,-1.371471,-0.262559,0.072617,0.020840,0.509639,-0.369595,-0.732385,-0.259392
1403636961.251667,-7.942715,10.830165,-1.484470,-0.439071,-0.140304,-0.015625,0.545464,-0.270908,-0.769948,-0.190424
1403636962.101667,-8.227207,10.679018,-1.307094,-0.296471,-0.245789,0.152419,0.570000,-0.133400,-0.804845,-0.097604
1403636962.551666,-8.328276,10.548602,-1.181207,-0.233822,-0.332726,0.379357,0.578713,-0.034172,-0.813810,-0.040463
1403636963.351666,-8.490603,10.178056,-1.027716,-0.053065,-0.556360,-0.036278,0.586496,0.013372,-0.809795,0.008837
1403636964.701667,-8.256928,9.499684,-0.816866,0.303309,-0.679066,0.020469,0.586812,0.028539,-0.809091,-0.014325
1403636965.051666,-8.144959,9.210073,-0.799703,0.433350,-0.875322,0.128559,0.591161,0.088926,-0.800950,0.033171
1403636965.351666,-8.018413,8.945704,-0.733784,0.469989,-0.933429,0.285247,0.556194,0.127197,-0.819046,0.060276
1403636965.601667,-7.912595,8.679414,-0.625241,0.259787,-1.025241,0.573612,0.541269,0.122986,-0.828163,0.077764
1403636966.051666,-7.813838,8.233266,-0.413203,0.227075,-0.930798,0.305204,0.580487,0.116396,-0.802689,0.071945
1403636966.401667,-7.720975,7.943478,-0.361951,0.333251,-0.915277,0.056479,0.584591,0.105816,-0.800759,0.076422
1403636967.001667,-7.492816,7.580976,-0.390191,0.454619,-0.565698,0.073384,0.586525,0.090975,-0.800739,0.080809
1403636967.901667,-6.975547,7.135470,-0.436876,0.739003,-0.496182,-0.291108,0.591661,0.096078,-0.798160,0.060391
1403636968.251667,-6.712593,6.963079,-0.556855,0.866350,-0.469033,-0.282754,0.591391,0.094357,-0.798204,0.064997
1403636968.551666,-6.442637,6.820047,-0.607126,0.948920,-0.439593,-0.042037,0.587137,0.092869,-0.801432,0.065977
