timestamp,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z
1403636624.463556,4.399651,-1.608577,0.451539,0.060839,0.036013,-0.019294,0.618607,-0.098586,-0.779490,0.000011
1403636624.713556,4.420656,-1.592152,0.447298,0.112415,0.089025,-0.038644,0.612050,-0.096721,-0.784816,-0.010195
1403636624.813555,4.433900,-1.581186,0.445517,0.162103,0.114233,-0.003422,0.610624,-0.090754,-0.786482,-0.018633
1403636625.063556,4.481071,-1.552397,0.470450,0.185250,0.083263,0.220603,0.584364,-0.073369,-0.807132,-0.040918
1403636625.213556,4.503781,-1.543747,0.509437,0.114370,0.042304,0.297197,0.579831,-0.077141,-0.810412,-0.032826
1403636625.363556,4.513566,-1.538445,0.543615,0.027886,0.027873,0.080036,0.589126,-0.079813,-0.803674,-0.025833
1403636625.813555,4.480724,-1.529084,0.578548,-0.165674,0.017055,0.387734,0.595805,-0.074469,-0.799327,-0.023392
1403636625.963556,4.457716,-1.527371,0.650105,-0.147336,0.010607,0.534263,0.606830,-0.074880,-0.791024,-0.020709
1403636626.163556,4.432192,-1.526473,0.751434,-0.110078,0.009220,0.466725,0.612980,-0.082037,-0.785793,-0.007394
1403636626.463556,4.407146,-1.513032,0.832907,-0.059163,0.082125,0.105749,0.615187,-0.082867,-0.784005,-0.003837
1403636627.813555,4.553002,-1.367476,0.891084,0.086217,0.126621,-0.115230,0.588570,-0.094739,-0.802474,-0.025383
1403636628.413556,4.525420,-1.273952,0.955998,-0.101189,0.203586,0.226830,0.606087,-0.129570,-0.783860,-0.037857
1403636629.513556,4.470487,-0.915982,1.018494,-0.071421,0.393980,-0.047010,0.592600,-0.185158,-0.780859,-0.069289
1403636629.863556,4.445949,-0.755374,0.959667,-0.103443,0.505789,-0.242871,0.561917,-0.241040,-0.784162,-0.106024
1403636630.313555,4.383701,-0.516974,0.922132,-0.158191,0.542339,0.071018,0.573738,-0.278158,-0.756938,-0.143173
1403636630.963556,4.263532,-0.184710,0.990925,-0.232459,0.470641,-0.002156,0.566824,-0.268802,-0.766564,-0.137245
1403636632.263556,3.918988,0.383014,0.910202,-0.316654,0.323922,0.003097,0.574257,-0.254152,-0.764550,-0.145254
1403636633.963556,3.220668,0.891097,0.763455,-0.540670,0.373020,0.020452,0.581759,-0.182969,-0.790106,-0.061733
1403636635.313555,2.481661,1.487174,0.807878,-0.548422,0.356705,-0.023347,0.587591,-0.133931,-0.796168,-0.053995
1403636635.813555,2.201424,1.688449,0.856776,-0.575106,0.474576,0.248621,0.594938,-0.144763,-0.789671,-0.038868
1403636636.163556,2.004505,1.881136,0.953823,-0.575611,0.609193,0.292502,0.583723,-0.143569,-0.797888,-0.045069
1403636636.763556,1.693638,2.219300,1.109006,-0.418649,0.419547,0.040315,0.612997,-0.119230,-0.776671,-0.082459
1403636638.213556,1.101562,2.501456,1.164872,-0.488358,0.154376,-0.080904,0.604597,-0.122141,-0.785502,-0.050302
1403636639.313555,0.528453,2.808460,1.132162,-0.592866,0.469751,-0.186324,0.593649,-0.137908,-0.792573,-0.019797
1403636639.713556,0.286757,3.010840,1.032028,-0.607596,0.470088,-0.248378,0.599313,-0.113702,-0.790459,-0.055426
1403636641.113555,-0.320510,3.507889,1.035990,-0.293035,0.245418,0.037139,0.606826,-0.082086,-0.790013,-0.030042
1403636644.313555,-0.904528,4.193509,1.058598,-0.493821,0.335713,-0.029301,0.587304,-0.142612,-0.795527,-0.043291
1403636645.063556,-1.206567,4.536708,0.857858,-0.294074,0.475741,-0.265417,0.587335,-0.138945,-0.795218,-0.057959
1403636645.863556,-1.609027,4.974002,0.801212,-0.696131,0.599603,0.121709,0.576892,-0.142222,-0.802319,-0.057018
1403636646.313555,-1.928048,5.269358,0.911211,-0.664797,0.719848,0.194667,0.594415,-0.204805,-0.773891,-0.076282
1403636647.013556,-2.265199,5.762057,1.055694,-0.336790,0.625407,0.271346,0.582487,-0.273859,-0.751086,-0.146901
1403636648.263556,-2.516814,6.501750,1.103113,0.026399,0.554893,-0.205321,0.565425,-0.336458,-0.729965,-0.185048
1403636648.813555,-2.455446,6.761971,0.983952,0.176640,0.418621,-0.098429,0.518083,-0.429674,-0.697674,-0.245401
1403636649.863556,-2.294084,7.245100,1.270088,0.232037,0.373392,0.311625,0.528057,-0.432358,-0.682448,-0.261701
1403636650.863556,-1.995079,7.434432,1.229065,0.330710,0.086013,-0.058513,0.456211,-0.545083,-0.619467,-0.333190
1403636652.213556,-1.525829,7.344929,1.229413,0.526110,-0.276802,-0.245629,0.431374,-0.597244,-0.564413,-0.372362
1403636652.713556,-1.274020,7.184295,1.100823,0.530461,-0.207719,-0.090067,0.344138,-0.681800,-0.508443,-0.397749
1403636654.563556,-0.413495,7.072275,1.087207,0.394067,-0.236587,0.193325,0.337895,-0.685667,-0.469475,-0.441906
1403636655.663556,-0.102766,6.726781,1.070484,0.204152,-0.523097,-0.031732,0.293467,-0.735705,-0.392348,-0.467630
1403636655.963556,-0.039309,6.562370,1.010103,0.248983,-0.551790,-0.277693,0.263440,-0.765046,-0.357529,-0.466344
1403636656.513556,0.137381,6.257811,0.995181,0.413062,-0.491431,0.196933,0.229835,-0.780940,-0.332675,-0.476063
1403636657.413556,0.471950,5.778578,0.997676,0.295205,-0.663202,-0.034701,0.255756,-0.765364,-0.331978,-0.488465
