timestamp,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z
1403636624.463,4.573070,-1.670144,0.571735,0.060485,0.036024,-0.013183,0.589549,-0.095865,-0.801532,-0.028104
1403636624.713,4.593311,-1.654758,0.571072,0.108666,0.085210,-0.024097,0.582800,-0.094501,-0.806163,-0.038942
1403636624.813,4.606058,-1.644447,0.570487,0.150875,0.107512,0.012483,0.580864,-0.088419,-0.807814,-0.047193
1403636625.063,4.648735,-1.620387,0.599426,0.154127,0.059187,0.218935,0.553083,-0.071096,-0.827242,-0.068718
1403636625.213,4.666672,-1.615971,0.638907,0.081588,0.016227,0.295190,0.548876,-0.075446,-0.830290,-0.060519
1403636625.363,4.673126,-1.614784,0.671613,0.018572,0.005621,0.062586,0.558311,-0.078074,-0.824189,-0.053916
1403636625.813,4.640080,-1.615053,0.695786,-0.182148,-0.014307,0.353168,0.565045,-0.073120,-0.820178,-0.051857
1403636625.963,4.614230,-1.618781,0.761252,-0.169876,-0.029169,0.492006,0.575892,-0.073474,-0.812722,-0.049355
1403636626.163,4.584989,-1.625392,0.853857,-0.131924,-0.024495,0.426635,0.581694,-0.081079,-0.808538,-0.036412
1403636626.463,4.555181,-1.618093,0.923955,-0.069546,0.071999,0.076719,0.584344,-0.081790,-0.806687,-0.033293
1403636627.813,4.653572,-1.508839,0.953509,0.102640,0.117916,-0.122284,0.559423,-0.094233,-0.821680,-0.054880
1403636628.413,4.634010,-1.428778,1.009737,-0.067140,0.156953,0.226185,0.578306,-0.127673,-0.802849,-0.068518
1403636629.513,4.598642,-1.125232,1.084953,-0.078610,0.356503,-0.074096,0.565098,-0.180902,-0.798381,-0.102618
1403636629.863,4.573262,-0.975361,1.020416,-0.107427,0.488106,-0.257425,0.535526,-0.235803,-0.798441,-0.141805
1403636630.313,4.496067,-0.737282,0.983106,-0.206155,0.548124,0.066787,0.547956,-0.270783,-0.770527,-0.180872
1403636630.963,4.346011,-0.393655,1.061047,-0.266339,0.503599,-0.007370,0.540324,-0.262186,-0.779974,-0.175922
1403636632.263,3.986847,0.195919,0.976585,-0.303504,0.344625,-0.020838,0.547254,-0.247193,-0.778232,-0.183748
1403636633.963,3.274501,0.774215,0.809068,-0.565715,0.427675,0.000355,0.553421,-0.179311,-0.807554,-0.097114
1403636635.313,2.493658,1.440077,0.828570,-0.587217,0.410577,-0.073155,0.558258,-0.131058,-0.814555,-0.087592
1403636635.813,2.181889,1.661883,0.862980,-0.651633,0.503210,0.239059,0.566788,-0.142596,-0.808151,-0.072885
1403636636.163,1.960615,1.860855,0.958893,-0.644775,0.623610,0.291985,0.555083,-0.141518,-0.815797,-0.079570
1403636636.763,1.605542,2.207804,1.120913,-0.486117,0.446524,0.056810,0.583811,-0.115239,-0.795197,-0.116391
1403636638.213,0.980885,2.514393,1.166901,-0.436085,0.158501,-0.085714,0.575083,-0.120606,-0.804796,-0.083885
1403636639.313,0.413385,2.834418,1.113167,-0.583227,0.497574,-0.194084,0.564570,-0.138028,-0.811995,-0.053611
1403636639.713,0.175494,3.050045,1.012920,-0.604638,0.511033,-0.246897,0.568994,-0.112424,-0.809886,-0.087705
1403636641.113,-0.450532,3.608099,0.959240,-0.320501,0.287427,-0.039814,0.575983,-0.081104,-0.811118,-0.061257
1403636644.313,-1.089186,4.374115,0.964611,-0.500782,0.378204,-0.058472,0.557904,-0.143611,-0.813832,-0.076245
1403636645.063,-1.383584,4.751830,0.739039,-0.294876,0.518877,-0.320441,0.557558,-0.139178,-0.813346,-0.090790
